EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410115
omega, real, im
6.293263e-01, 1.592958e+00, -2.115669e-01
8.324402e-01, 1.570754e+00, -1.904605e-01
1.106767e+00, 1.554101e+00, -1.751112e-01
1.465296e+00, 1.538177e+00, -1.710164e-01
1.947914e+00, 1.518153e+00, -1.698781e-01
2.563042e+00, 1.499120e+00, -1.747554e-01
3.424066e+00, 1.474395e+00, -1.860699e-01
4.530037e+00, 1.448695e+00, -2.017727e-01
5.992113e+00, 1.414865e+00, -2.242574e-01
7.927565e+00, 1.375315e+00, -2.499847e-01
1.057009e+01, 1.322158e+00, -2.784080e-01
1.391364e+01, 1.260181e+00, -2.998799e-01
1.845393e+01, 1.185283e+00, -3.136643e-01
2.454369e+01, 1.106190e+00, -3.064719e-01
3.255131e+01, 1.034126e+00, -2.914317e-01
4.321071e+01, 9.783354e-01, -2.601196e-01
5.721156e+01, 9.385306e-01, -2.304774e-01
7.575201e+01, 8.944748e-01, -2.012230e-01
1.005888e+02, 8.680064e-01, -1.793571e-01
1.333896e+02, 8.450287e-01, -1.621974e-01
1.765735e+02, 8.242106e-01, -1.520680e-01
2.340678e+02, 8.029573e-01, -1.453763e-01
3.106798e+02, 7.805224e-01, -1.383581e-01
4.111698e+02, 7.579480e-01, -1.343537e-01
5.461295e+02, 7.343489e-01, -1.320905e-01
7.237254e+02, 7.119625e-01, -1.239238e-01
9.582557e+02, 6.903774e-01, -1.231130e-01
1.271695e+03, 6.678555e-01, -1.153094e-01
1.686208e+03, 6.467990e-01, -1.117401e-01
2.234103e+03, 6.282941e-01, -1.074763e-01
2.965431e+03, 6.082388e-01, -1.018259e-01
3.923223e+03, 5.915326e-01, -9.656893e-02
5.210048e+03, 5.740211e-01, -9.058787e-02
6.904879e+03, 5.580330e-01, -8.474393e-02
9.156696e+03, 5.440271e-01, -8.121243e-02
1.214596e+04, 5.291945e-01, -7.554298e-02
1.613231e+04, 5.171221e-01, -7.332522e-02
2.131095e+04, 5.040699e-01, -6.767759e-02
2.827860e+04, 4.920751e-01, -6.340010e-02
3.747491e+04, 4.828937e-01, -5.861811e-02
4.976918e+04, 4.722077e-01, -5.339682e-02
6.585677e+04, 4.642414e-01, -5.062624e-02
8.743691e+04, 4.552326e-01, -4.712704e-02
1.157480e+05, 4.468631e-01, -4.346012e-02
1.534472e+05, 4.408026e-01, -3.845706e-02
2.034181e+05, 4.318899e-01, -3.719665e-02
2.696861e+05, 4.262887e-01, -3.109963e-02
3.575525e+05, 4.200397e-01, -3.002425e-02
4.739878e+05, 4.147268e-01, -2.616438e-02
6.285148e+05, 4.086343e-01, -2.244816e-02
