EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0404479
omega, real, im
6.293263e-01, 1.237440e+00, -1.266824e-01
8.324402e-01, 1.223640e+00, -1.111860e-01
1.106767e+00, 1.210981e+00, -9.875596e-02
1.465296e+00, 1.202833e+00, -9.153523e-02
1.947914e+00, 1.191684e+00, -8.850558e-02
2.563042e+00, 1.182523e+00, -8.744494e-02
3.424066e+00, 1.171514e+00, -9.006736e-02
4.530037e+00, 1.161436e+00, -9.547302e-02
5.992113e+00, 1.148717e+00, -1.039660e-01
7.927565e+00, 1.135207e+00, -1.160587e-01
1.057009e+01, 1.117501e+00, -1.336437e-01
1.391364e+01, 1.092045e+00, -1.522246e-01
1.845393e+01, 1.060867e+00, -1.715546e-01
2.454369e+01, 1.016481e+00, -1.825041e-01
3.255131e+01, 9.760054e-01, -1.964436e-01
4.321071e+01, 9.243262e-01, -1.962872e-01
5.721156e+01, 8.768272e-01, -1.885817e-01
7.575201e+01, 8.412214e-01, -1.774621e-01
1.005888e+02, 8.101671e-01, -1.602592e-01
1.333896e+02, 7.861736e-01, -1.419977e-01
1.765735e+02, 7.637070e-01, -1.361636e-01
2.340678e+02, 7.429621e-01, -1.220372e-01
3.106798e+02, 7.217299e-01, -1.186408e-01
4.111698e+02, 7.050866e-01, -1.143809e-01
5.461295e+02, 6.857345e-01, -1.067755e-01
7.237254e+02, 6.692886e-01, -1.044788e-01
9.582557e+02, 6.551932e-01, -9.885374e-02
1.271695e+03, 6.374631e-01, -9.479708e-02
1.686208e+03, 6.201481e-01, -8.955360e-02
2.234103e+03, 6.051427e-01, -8.721969e-02
2.965431e+03, 5.876807e-01, -8.474359e-02
3.923223e+03, 5.681989e-01, -7.977986e-02
5.210048e+03, 5.558023e-01, -7.755283e-02
6.904879e+03, 5.438769e-01, -7.320037e-02
9.156696e+03, 5.320758e-01, -6.962022e-02
1.214596e+04, 5.192989e-01, -6.516549e-02
1.613231e+04, 5.072196e-01, -6.270557e-02
2.131095e+04, 4.990532e-01, -6.000766e-02
2.827860e+04, 4.866913e-01, -5.620917e-02
3.747491e+04, 4.776456e-01, -5.182410e-02
4.976918e+04, 4.663816e-01, -5.258363e-02
6.585677e+04, 4.588283e-01, -4.356267e-02
8.743691e+04, 4.540096e-01, -3.942582e-02
1.157480e+05, 4.447134e-01, -4.106127e-02
1.534472e+05, 4.359693e-01, -3.769326e-02
2.034181e+05, 4.333844e-01, -3.191154e-02
2.696861e+05, 4.250011e-01, -3.138844e-02
3.575525e+05, 4.190857e-01, -2.746217e-02
4.739878e+05, 4.119180e-01, -2.582679e-02
6.285148e+05, 4.062751e-01, -2.218525e-02
