EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0442311
omega, real, im
6.293263e-01, 1.266050e+00, -1.080045e-01
8.324402e-01, 1.257537e+00, -9.082501e-02
1.106767e+00, 1.245793e+00, -7.721578e-02
1.465296e+00, 1.237657e+00, -6.578787e-02
1.947914e+00, 1.231019e+00, -5.807184e-02
2.563042e+00, 1.225639e+00, -5.121404e-02
3.424066e+00, 1.220962e+00, -4.744098e-02
4.530037e+00, 1.216679e+00, -4.415260e-02
5.992113e+00, 1.212270e+00, -4.340268e-02
7.927565e+00, 1.207356e+00, -4.388180e-02
1.057009e+01, 1.202990e+00, -4.511680e-02
1.391364e+01, 1.197959e+00, -4.828518e-02
1.845393e+01, 1.191202e+00, -5.269756e-02
2.454369e+01, 1.185641e+00, -5.721007e-02
3.255131e+01, 1.176146e+00, -6.895025e-02
4.321071e+01, 1.164270e+00, -7.753351e-02
5.721156e+01, 1.156322e+00, -9.335795e-02
7.575201e+01, 1.132137e+00, -1.021007e-01
1.005888e+02, 1.110286e+00, -1.122124e-01
1.333896e+02, 1.086361e+00, -1.190283e-01
1.765735e+02, 1.058796e+00, -1.238853e-01
2.340678e+02, 1.033167e+00, -1.244151e-01
3.106798e+02, 1.007226e+00, -1.227208e-01
4.111698e+02, 9.836372e-01, -1.202998e-01
5.461295e+02, 9.602541e-01, -1.197286e-01
7.237254e+02, 9.379207e-01, -1.156844e-01
9.582557e+02, 9.198151e-01, -1.126516e-01
1.271695e+03, 8.971050e-01, -1.109247e-01
1.686208e+03, 8.773680e-01, -1.059935e-01
2.234103e+03, 8.587513e-01, -1.038708e-01
2.965431e+03, 8.402541e-01, -9.990908e-02
3.923223e+03, 8.219784e-01, -9.529160e-02
5.210048e+03, 8.061458e-01, -9.159344e-02
6.904879e+03, 7.884187e-01, -8.610500e-02
9.156696e+03, 7.745108e-01, -8.139410e-02
1.214596e+04, 7.554734e-01, -7.777575e-02
1.613231e+04, 7.449450e-01, -7.338271e-02
2.131095e+04, 7.327179e-01, -6.746622e-02
2.827860e+04, 7.203886e-01, -6.406028e-02
3.747491e+04, 7.097132e-01, -5.823970e-02
4.976918e+04, 6.993241e-01, -5.528510e-02
6.585677e+04, 6.923128e-01, -5.076007e-02
8.743691e+04, 6.827538e-01, -4.433367e-02
1.157480e+05, 6.751843e-01, -4.104451e-02
1.534472e+05, 6.705718e-01, -3.797360e-02
2.034181e+05, 6.636693e-01, -3.496969e-02
2.696861e+05, 6.577839e-01, -3.081866e-02
3.575525e+05, 6.521422e-01, -2.687053e-02
4.739878e+05, 6.480909e-01, -2.332864e-02
6.285148e+05, 6.433575e-01, -1.864835e-02
