EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.041354
omega, real, im
6.293263e-01, 1.851973e+00, -2.925830e-01
8.324402e-01, 1.812097e+00, -2.822042e-01
1.106767e+00, 1.779810e+00, -2.876519e-01
1.465296e+00, 1.740575e+00, -2.956107e-01
1.947914e+00, 1.696396e+00, -3.095399e-01
2.563042e+00, 1.645137e+00, -3.276171e-01
3.424066e+00, 1.589611e+00, -3.509014e-01
4.530037e+00, 1.524743e+00, -3.826309e-01
5.992113e+00, 1.449314e+00, -4.125937e-01
7.927565e+00, 1.357217e+00, -4.410815e-01
1.057009e+01, 1.252593e+00, -4.536904e-01
1.391364e+01, 1.145104e+00, -4.545850e-01
1.845393e+01, 1.036685e+00, -4.260098e-01
2.454369e+01, 9.456694e-01, -3.871337e-01
3.255131e+01, 8.712882e-01, -3.298580e-01
4.321071e+01, 8.160079e-01, -2.835100e-01
5.721156e+01, 7.845275e-01, -2.395516e-01
7.575201e+01, 7.566534e-01, -2.060772e-01
1.005888e+02, 7.311715e-01, -1.794896e-01
1.333896e+02, 7.103504e-01, -1.633516e-01
1.765735e+02, 6.925574e-01, -1.512542e-01
2.340678e+02, 6.728059e-01, -1.438942e-01
3.106798e+02, 6.509379e-01, -1.386889e-01
4.111698e+02, 6.281243e-01, -1.359679e-01
5.461295e+02, 6.057213e-01, -1.320338e-01
7.237254e+02, 5.828850e-01, -1.284840e-01
9.582557e+02, 5.591097e-01, -1.252252e-01
1.271695e+03, 5.397826e-01, -1.224692e-01
1.686208e+03, 5.163352e-01, -1.157875e-01
2.234103e+03, 4.947496e-01, -1.116423e-01
2.965431e+03, 4.758419e-01, -1.070096e-01
3.923223e+03, 4.568332e-01, -1.015249e-01
5.210048e+03, 4.363196e-01, -9.568737e-02
6.904879e+03, 4.247055e-01, -8.974902e-02
9.156696e+03, 4.059838e-01, -8.564445e-02
1.214596e+04, 3.936180e-01, -7.917682e-02
1.613231e+04, 3.776620e-01, -7.473157e-02
2.131095e+04, 3.659222e-01, -7.159826e-02
2.827860e+04, 3.528666e-01, -6.480485e-02
3.747491e+04, 3.428533e-01, -6.143138e-02
4.976918e+04, 3.325005e-01, -5.855027e-02
6.585677e+04, 3.215591e-01, -5.381338e-02
8.743691e+04, 3.139551e-01, -4.828525e-02
1.157480e+05, 3.052545e-01, -4.579553e-02
1.534472e+05, 2.957945e-01, -4.098301e-02
2.034181e+05, 2.895005e-01, -3.663848e-02
2.696861e+05, 2.820456e-01, -3.374188e-02
3.575525e+05, 2.752418e-01, -3.098129e-02
4.739878e+05, 2.696809e-01, -2.672215e-02
6.285148e+05, 2.645195e-01, -2.541848e-02
