EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0388107
omega, real, im
6.293263e-01, 1.063549e+00, -2.812386e-01
8.324402e-01, 1.048867e+00, -2.314703e-01
1.106767e+00, 1.033406e+00, -1.963043e-01
1.465296e+00, 1.016258e+00, -1.673754e-01
1.947914e+00, 1.002531e+00, -1.459019e-01
2.563042e+00, 9.884702e-01, -1.306505e-01
3.424066e+00, 9.762555e-01, -1.186362e-01
4.530037e+00, 9.636362e-01, -1.127881e-01
5.992113e+00, 9.512335e-01, -1.096866e-01
7.927565e+00, 9.380337e-01, -1.112600e-01
1.057009e+01, 9.233530e-01, -1.154924e-01
1.391364e+01, 9.066185e-01, -1.240092e-01
1.845393e+01, 8.854985e-01, -1.341603e-01
2.454369e+01, 8.622248e-01, -1.492482e-01
3.255131e+01, 8.279546e-01, -1.548925e-01
4.321071e+01, 7.897096e-01, -1.610275e-01
5.721156e+01, 7.524734e-01, -1.638860e-01
7.575201e+01, 7.187751e-01, -1.533194e-01
1.005888e+02, 6.883871e-01, -1.416601e-01
1.333896e+02, 6.626705e-01, -1.291749e-01
1.765735e+02, 6.418183e-01, -1.185895e-01
2.340678e+02, 6.240565e-01, -1.104990e-01
3.106798e+02, 6.071694e-01, -1.030425e-01
4.111698e+02, 5.890304e-01, -9.742059e-02
5.461295e+02, 5.731716e-01, -9.302492e-02
7.237254e+02, 5.591226e-01, -8.822390e-02
9.582557e+02, 5.436299e-01, -8.387719e-02
1.271695e+03, 5.299152e-01, -7.864111e-02
1.686208e+03, 5.163655e-01, -7.626519e-02
2.234103e+03, 5.037665e-01, -7.215498e-02
2.965431e+03, 4.906949e-01, -6.868882e-02
3.923223e+03, 4.778736e-01, -6.536578e-02
5.210048e+03, 4.677403e-01, -6.094247e-02
6.904879e+03, 4.579051e-01, -5.807844e-02
9.156696e+03, 4.473732e-01, -5.441297e-02
1.214596e+04, 4.393833e-01, -5.014404e-02
1.613231e+04, 4.280610e-01, -4.817360e-02
2.131095e+04, 4.213349e-01, -4.643923e-02
2.827860e+04, 4.140397e-01, -4.366973e-02
3.747491e+04, 4.060444e-01, -3.930543e-02
4.976918e+04, 4.006159e-01, -3.890148e-02
6.585677e+04, 3.931635e-01, -3.626595e-02
8.743691e+04, 3.869734e-01, -3.405363e-02
1.157480e+05, 3.808276e-01, -3.213655e-02
1.534472e+05, 3.745326e-01, -3.070654e-02
2.034181e+05, 3.703067e-01, -2.724925e-02
2.696861e+05, 3.648694e-01, -2.596930e-02
3.575525e+05, 3.594691e-01, -2.495386e-02
4.739878e+05, 3.546003e-01, -2.160950e-02
6.285148e+05, 3.487281e-01, -1.825264e-02
