EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0423372
omega, real, im
6.293263e-01, 6.233634e-01, -1.019844e-01
8.324402e-01, 6.122113e-01, -8.583216e-02
1.106767e+00, 6.021957e-01, -7.177459e-02
1.465296e+00, 5.959995e-01, -6.124088e-02
1.947914e+00, 5.884220e-01, -5.366943e-02
2.563042e+00, 5.830842e-01, -4.622947e-02
3.424066e+00, 5.781402e-01, -4.129899e-02
4.530037e+00, 5.737786e-01, -3.646293e-02
5.992113e+00, 5.695050e-01, -3.444508e-02
7.927565e+00, 5.660903e-01, -3.224590e-02
1.057009e+01, 5.630645e-01, -3.200551e-02
1.391364e+01, 5.596144e-01, -3.262680e-02
1.845393e+01, 5.554941e-01, -3.479750e-02
2.454369e+01, 5.511941e-01, -3.926029e-02
3.255131e+01, 5.461270e-01, -4.454832e-02
4.321071e+01, 5.391310e-01, -5.041930e-02
5.721156e+01, 5.324116e-01, -5.769295e-02
7.575201e+01, 5.217376e-01, -6.826143e-02
1.005888e+02, 5.074623e-01, -7.735207e-02
1.333896e+02, 4.879706e-01, -8.564865e-02
1.765735e+02, 4.684910e-01, -8.946351e-02
2.340678e+02, 4.482838e-01, -9.178604e-02
3.106798e+02, 4.288913e-01, -8.836823e-02
4.111698e+02, 4.119126e-01, -8.442781e-02
5.461295e+02, 3.944486e-01, -8.299571e-02
7.237254e+02, 3.807003e-01, -7.776944e-02
9.582557e+02, 3.655940e-01, -7.393312e-02
1.271695e+03, 3.531206e-01, -6.955231e-02
1.686208e+03, 3.409147e-01, -6.722242e-02
2.234103e+03, 3.291555e-01, -6.685986e-02
2.965431e+03, 3.174941e-01, -6.575209e-02
3.923223e+03, 3.076960e-01, -6.423055e-02
5.210048e+03, 2.949609e-01, -6.038565e-02
6.904879e+03, 2.847034e-01, -5.849152e-02
9.156696e+03, 2.754968e-01, -5.923307e-02
1.214596e+04, 2.631175e-01, -5.411210e-02
1.613231e+04, 2.540791e-01, -5.288396e-02
2.131095e+04, 2.444331e-01, -5.039848e-02
2.827860e+04, 2.383845e-01, -4.532631e-02
3.747491e+04, 2.291441e-01, -4.236520e-02
4.976918e+04, 2.220176e-01, -4.213320e-02
6.585677e+04, 2.142712e-01, -4.078829e-02
8.743691e+04, 2.101348e-01, -3.731034e-02
1.157480e+05, 2.025625e-01, -3.558962e-02
1.534472e+05, 1.956206e-01, -3.371830e-02
2.034181e+05, 1.910767e-01, -3.170982e-02
2.696861e+05, 1.861142e-01, -3.224435e-02
3.575525e+05, 1.816157e-01, -3.053595e-02
4.739878e+05, 1.777288e-01, -3.185800e-02
6.285148e+05, 1.729950e-01, -3.306660e-02
