EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0370001
omega, real, im
6.293263e-01, 2.280164e+00, -4.779047e-01
8.324402e-01, 2.219333e+00, -4.541354e-01
1.106767e+00, 2.160939e+00, -4.449189e-01
1.465296e+00, 2.093755e+00, -4.465419e-01
1.947914e+00, 2.027107e+00, -4.514511e-01
2.563042e+00, 1.957720e+00, -4.707831e-01
3.424066e+00, 1.874684e+00, -4.914587e-01
4.530037e+00, 1.785445e+00, -5.190262e-01
5.992113e+00, 1.676527e+00, -5.400583e-01
7.927565e+00, 1.560326e+00, -5.568614e-01
1.057009e+01, 1.424505e+00, -5.501340e-01
1.391364e+01, 1.306990e+00, -5.239101e-01
1.845393e+01, 1.187218e+00, -4.750019e-01
2.454369e+01, 1.102062e+00, -4.160716e-01
3.255131e+01, 1.026624e+00, -3.515932e-01
4.321071e+01, 9.827865e-01, -3.012730e-01
5.721156e+01, 9.443164e-01, -2.503566e-01
7.575201e+01, 9.178339e-01, -2.168884e-01
1.005888e+02, 8.953289e-01, -1.922742e-01
1.333896e+02, 8.759665e-01, -1.749741e-01
1.765735e+02, 8.541876e-01, -1.646760e-01
2.340678e+02, 8.307850e-01, -1.592068e-01
3.106798e+02, 8.060375e-01, -1.543365e-01
4.111698e+02, 7.795632e-01, -1.490986e-01
5.461295e+02, 7.530121e-01, -1.434101e-01
7.237254e+02, 7.283783e-01, -1.379373e-01
9.582557e+02, 7.031859e-01, -1.319696e-01
1.271695e+03, 6.788446e-01, -1.270456e-01
1.686208e+03, 6.578011e-01, -1.193271e-01
2.234103e+03, 6.373586e-01, -1.130242e-01
2.965431e+03, 6.172825e-01, -1.056119e-01
3.923223e+03, 5.994552e-01, -9.982032e-02
5.210048e+03, 5.830569e-01, -9.495055e-02
6.904879e+03, 5.682565e-01, -8.837306e-02
9.156696e+03, 5.528182e-01, -8.369578e-02
1.214596e+04, 5.381222e-01, -7.928403e-02
1.613231e+04, 5.245898e-01, -7.337657e-02
2.131095e+04, 5.129095e-01, -6.984155e-02
2.827860e+04, 5.012383e-01, -6.645526e-02
3.747491e+04, 4.905549e-01, -6.323862e-02
4.976918e+04, 4.804192e-01, -5.922411e-02
6.585677e+04, 4.689940e-01, -5.535909e-02
8.743691e+04, 4.590024e-01, -5.375963e-02
1.157480e+05, 4.510815e-01, -4.978572e-02
1.534472e+05, 4.404234e-01, -4.635580e-02
2.034181e+05, 4.341427e-01, -4.404976e-02
2.696861e+05, 4.242852e-01, -4.034064e-02
3.575525e+05, 4.173368e-01, -3.679477e-02
4.739878e+05, 4.099682e-01, -3.271284e-02
6.285148e+05, 4.017168e-01, -3.014689e-02
