EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0430251
omega, real, im
6.293263e-01, 1.509986e+00, -1.289776e-01
8.324402e-01, 1.499341e+00, -1.126138e-01
1.106767e+00, 1.490734e+00, -1.039991e-01
1.465296e+00, 1.482714e+00, -9.635624e-02
1.947914e+00, 1.474371e+00, -9.430265e-02
2.563042e+00, 1.463464e+00, -9.444990e-02
3.424066e+00, 1.452313e+00, -9.834410e-02
4.530037e+00, 1.439471e+00, -1.060468e-01
5.992113e+00, 1.426005e+00, -1.168507e-01
7.927565e+00, 1.408315e+00, -1.319910e-01
1.057009e+01, 1.385570e+00, -1.510292e-01
1.391364e+01, 1.357530e+00, -1.721261e-01
1.845393e+01, 1.320450e+00, -1.926077e-01
2.454369e+01, 1.272124e+00, -2.089889e-01
3.255131e+01, 1.220244e+00, -2.148252e-01
4.321071e+01, 1.167457e+00, -2.117587e-01
5.721156e+01, 1.116139e+00, -2.212395e-01
7.575201e+01, 1.083738e+00, -1.846819e-01
1.005888e+02, 1.052380e+00, -1.666732e-01
1.333896e+02, 1.026595e+00, -1.529980e-01
1.765735e+02, 1.004301e+00, -1.447596e-01
2.340678e+02, 9.824081e-01, -1.360185e-01
3.106798e+02, 9.619662e-01, -1.310427e-01
4.111698e+02, 9.398221e-01, -1.258896e-01
5.461295e+02, 9.178625e-01, -1.240210e-01
7.237254e+02, 8.965722e-01, -1.194320e-01
9.582557e+02, 8.772396e-01, -1.157760e-01
1.271695e+03, 8.541435e-01, -1.129920e-01
1.686208e+03, 8.347433e-01, -1.084831e-01
2.234103e+03, 8.149601e-01, -1.057054e-01
2.965431e+03, 7.979538e-01, -1.008004e-01
3.923223e+03, 7.777216e-01, -9.571146e-02
5.210048e+03, 7.593299e-01, -8.873240e-02
6.904879e+03, 7.451686e-01, -8.590269e-02
9.156696e+03, 7.315697e-01, -8.040216e-02
1.214596e+04, 7.157992e-01, -7.510054e-02
1.613231e+04, 7.036164e-01, -7.052830e-02
2.131095e+04, 6.909118e-01, -6.497953e-02
2.827860e+04, 6.821232e-01, -6.133034e-02
3.747491e+04, 6.711015e-01, -5.903304e-02
4.976918e+04, 6.611538e-01, -5.222080e-02
6.585677e+04, 6.534238e-01, -4.793079e-02
8.743691e+04, 6.424881e-01, -4.621770e-02
1.157480e+05, 6.369782e-01, -4.020496e-02
1.534472e+05, 6.309379e-01, -3.881239e-02
2.034181e+05, 6.225594e-01, -3.200347e-02
2.696861e+05, 6.169497e-01, -3.016584e-02
3.575525e+05, 6.133595e-01, -2.616978e-02
4.739878e+05, 6.065295e-01, -2.282892e-02
6.285148e+05, 6.017032e-01, -2.154451e-02
