EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0396618
omega, real, im
6.293263e-01, 1.205600e+00, -2.744674e-01
8.324402e-01, 1.197368e+00, -2.280036e-01
1.106767e+00, 1.178997e+00, -2.030784e-01
1.465296e+00, 1.155954e+00, -1.806126e-01
1.947914e+00, 1.135510e+00, -1.618112e-01
2.563042e+00, 1.120022e+00, -1.470856e-01
3.424066e+00, 1.106799e+00, -1.412114e-01
4.530037e+00, 1.088765e+00, -1.416393e-01
5.992113e+00, 1.070173e+00, -1.443392e-01
7.927565e+00, 1.049337e+00, -1.508566e-01
1.057009e+01, 1.026923e+00, -1.608249e-01
1.391364e+01, 9.983220e-01, -1.750280e-01
1.845393e+01, 9.638239e-01, -1.869325e-01
2.454369e+01, 9.190286e-01, -1.969441e-01
3.255131e+01, 8.759035e-01, -2.022032e-01
4.321071e+01, 8.274794e-01, -1.976536e-01
5.721156e+01, 7.838585e-01, -1.903387e-01
7.575201e+01, 7.498536e-01, -1.719771e-01
1.005888e+02, 7.212340e-01, -1.562474e-01
1.333896e+02, 6.947985e-01, -1.398840e-01
1.765735e+02, 6.748105e-01, -1.282044e-01
2.340678e+02, 6.562997e-01, -1.188356e-01
3.106798e+02, 6.379102e-01, -1.125681e-01
4.111698e+02, 6.192845e-01, -1.048911e-01
5.461295e+02, 6.031750e-01, -1.006813e-01
7.237254e+02, 5.870437e-01, -9.498796e-02
9.582557e+02, 5.708671e-01, -9.097712e-02
1.271695e+03, 5.543929e-01, -8.564919e-02
1.686208e+03, 5.410725e-01, -8.156790e-02
2.234103e+03, 5.261976e-01, -7.994817e-02
2.965431e+03, 5.116838e-01, -7.499615e-02
3.923223e+03, 4.992659e-01, -7.172818e-02
5.210048e+03, 4.866679e-01, -6.864183e-02
6.904879e+03, 4.745930e-01, -6.411260e-02
9.156696e+03, 4.634767e-01, -6.160569e-02
1.214596e+04, 4.547853e-01, -5.912152e-02
1.613231e+04, 4.447687e-01, -5.485698e-02
2.131095e+04, 4.353447e-01, -5.062701e-02
2.827860e+04, 4.260566e-01, -4.730856e-02
3.747491e+04, 4.172839e-01, -4.522729e-02
4.976918e+04, 4.101827e-01, -4.359028e-02
6.585677e+04, 4.035233e-01, -4.008501e-02
8.743691e+04, 3.961616e-01, -3.753965e-02
1.157480e+05, 3.903379e-01, -3.672204e-02
1.534472e+05, 3.822774e-01, -3.278342e-02
2.034181e+05, 3.762670e-01, -3.106863e-02
2.696861e+05, 3.726122e-01, -2.937982e-02
3.575525e+05, 3.659443e-01, -2.633835e-02
4.739878e+05, 3.598385e-01, -2.239599e-02
6.285148e+05, 3.558000e-01, -2.020417e-02
