EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0401075
omega, real, im
6.293263e-01, 1.103076e+00, -1.234043e-01
8.324402e-01, 1.090341e+00, -1.051521e-01
1.106767e+00, 1.079210e+00, -9.069208e-02
1.465296e+00, 1.072001e+00, -8.068931e-02
1.947914e+00, 1.063042e+00, -7.499097e-02
2.563042e+00, 1.055492e+00, -7.051221e-02
3.424066e+00, 1.046924e+00, -6.941806e-02
4.530037e+00, 1.038769e+00, -6.922618e-02
5.992113e+00, 1.030052e+00, -7.214833e-02
7.927565e+00, 1.020605e+00, -7.668924e-02
1.057009e+01, 1.009621e+00, -8.396155e-02
1.391364e+01, 9.975815e-01, -9.225973e-02
1.845393e+01, 9.827038e-01, -1.031172e-01
2.454369e+01, 9.624957e-01, -1.146350e-01
3.255131e+01, 9.396693e-01, -1.303509e-01
4.321071e+01, 9.119122e-01, -1.443471e-01
5.721156e+01, 8.742189e-01, -1.433948e-01
7.575201e+01, 8.450410e-01, -1.519021e-01
1.005888e+02, 8.117887e-01, -1.503962e-01
1.333896e+02, 7.818891e-01, -1.455149e-01
1.765735e+02, 7.539860e-01, -1.375937e-01
2.340678e+02, 7.296612e-01, -1.303416e-01
3.106798e+02, 7.065327e-01, -1.243498e-01
4.111698e+02, 6.858903e-01, -1.175186e-01
5.461295e+02, 6.663728e-01, -1.117855e-01
7.237254e+02, 6.461597e-01, -1.079202e-01
9.582557e+02, 6.271294e-01, -1.034176e-01
1.271695e+03, 6.105148e-01, -1.000465e-01
1.686208e+03, 5.932485e-01, -9.646778e-02
2.234103e+03, 5.772473e-01, -9.309438e-02
2.965431e+03, 5.620017e-01, -8.955338e-02
3.923223e+03, 5.454893e-01, -8.716670e-02
5.210048e+03, 5.296654e-01, -8.378408e-02
6.904879e+03, 5.152135e-01, -7.872602e-02
9.156696e+03, 5.009003e-01, -7.599982e-02
1.214596e+04, 4.868406e-01, -7.150577e-02
1.613231e+04, 4.768156e-01, -6.836928e-02
2.131095e+04, 4.633695e-01, -6.432597e-02
2.827860e+04, 4.530474e-01, -6.098540e-02
3.747491e+04, 4.429688e-01, -5.716180e-02
4.976918e+04, 4.327128e-01, -5.230967e-02
6.585677e+04, 4.216369e-01, -4.978932e-02
8.743691e+04, 4.152041e-01, -4.504269e-02
1.157480e+05, 4.083265e-01, -4.480338e-02
1.534472e+05, 3.991772e-01, -4.110904e-02
2.034181e+05, 3.925585e-01, -3.605990e-02
2.696861e+05, 3.866574e-01, -3.224163e-02
3.575525e+05, 3.814144e-01, -2.829193e-02
4.739878e+05, 3.747127e-01, -2.609221e-02
6.285148e+05, 3.700677e-01, -2.186664e-02
