EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410311
omega, real, im
6.293263e-01, 1.673551e+00, -3.595535e-01
8.324402e-01, 1.649138e+00, -3.061891e-01
1.106767e+00, 1.624461e+00, -2.791525e-01
1.465296e+00, 1.591056e+00, -2.601595e-01
1.947914e+00, 1.560131e+00, -2.471909e-01
2.563042e+00, 1.530107e+00, -2.409957e-01
3.424066e+00, 1.501338e+00, -2.426525e-01
4.530037e+00, 1.465867e+00, -2.547634e-01
5.992113e+00, 1.425054e+00, -2.687150e-01
7.927565e+00, 1.376420e+00, -2.880375e-01
1.057009e+01, 1.318540e+00, -3.045693e-01
1.391364e+01, 1.253564e+00, -3.200909e-01
1.845393e+01, 1.179330e+00, -3.217894e-01
2.454369e+01, 1.104623e+00, -3.173494e-01
3.255131e+01, 1.034776e+00, -2.902100e-01
4.321071e+01, 9.742215e-01, -2.639642e-01
5.721156e+01, 9.365811e-01, -2.385527e-01
7.575201e+01, 8.971983e-01, -2.044685e-01
1.005888e+02, 8.683962e-01, -1.817609e-01
1.333896e+02, 8.450061e-01, -1.642593e-01
1.765735e+02, 8.232233e-01, -1.518681e-01
2.340678e+02, 8.010157e-01, -1.443292e-01
3.106798e+02, 7.792855e-01, -1.370203e-01
4.111698e+02, 7.568767e-01, -1.312997e-01
5.461295e+02, 7.339025e-01, -1.255516e-01
7.237254e+02, 7.135599e-01, -1.207667e-01
9.582557e+02, 6.922907e-01, -1.162737e-01
1.271695e+03, 6.719835e-01, -1.113411e-01
1.686208e+03, 6.517382e-01, -1.066446e-01
2.234103e+03, 6.340039e-01, -1.007982e-01
2.965431e+03, 6.165528e-01, -9.605391e-02
3.923223e+03, 6.000978e-01, -9.085242e-02
5.210048e+03, 5.840062e-01, -8.597309e-02
6.904879e+03, 5.693548e-01, -8.113897e-02
9.156696e+03, 5.558219e-01, -7.509528e-02
1.214596e+04, 5.441112e-01, -7.076177e-02
1.613231e+04, 5.305544e-01, -6.670199e-02
2.131095e+04, 5.200131e-01, -6.318736e-02
2.827860e+04, 5.086589e-01, -5.822007e-02
3.747491e+04, 4.989784e-01, -5.482532e-02
4.976918e+04, 4.902479e-01, -5.128432e-02
6.585677e+04, 4.820646e-01, -4.743319e-02
8.743691e+04, 4.736374e-01, -4.372949e-02
1.157480e+05, 4.656824e-01, -4.100405e-02
1.534472e+05, 4.590758e-01, -3.769355e-02
2.034181e+05, 4.508174e-01, -3.659121e-02
2.696861e+05, 4.450273e-01, -3.206962e-02
3.575525e+05, 4.397459e-01, -2.839710e-02
4.739878e+05, 4.345563e-01, -2.522809e-02
6.285148e+05, 4.278336e-01, -2.149538e-02
