EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0416408
omega, real, im
6.293263e-01, 8.092195e-01, -1.073972e-01
8.324402e-01, 7.993977e-01, -9.011608e-02
1.106767e+00, 7.907309e-01, -7.976346e-02
1.465296e+00, 7.817967e-01, -7.056390e-02
1.947914e+00, 7.753136e-01, -6.456713e-02
2.563042e+00, 7.679207e-01, -6.137732e-02
3.424066e+00, 7.617581e-01, -5.989623e-02
4.530037e+00, 7.548901e-01, -6.057081e-02
5.992113e+00, 7.483625e-01, -6.274979e-02
7.927565e+00, 7.402973e-01, -6.757247e-02
1.057009e+01, 7.318117e-01, -7.403743e-02
1.391364e+01, 7.202131e-01, -8.402010e-02
1.845393e+01, 7.063006e-01, -9.423426e-02
2.454369e+01, 6.864060e-01, -1.072182e-01
3.255131e+01, 6.662742e-01, -1.200949e-01
4.321071e+01, 6.356442e-01, -1.306289e-01
5.721156e+01, 6.066070e-01, -1.344431e-01
7.575201e+01, 5.734740e-01, -1.360781e-01
1.005888e+02, 5.439223e-01, -1.295753e-01
1.333896e+02, 5.219764e-01, -1.184930e-01
1.765735e+02, 4.988749e-01, -1.108627e-01
2.340678e+02, 4.810451e-01, -1.019187e-01
3.106798e+02, 4.625814e-01, -9.508994e-02
4.111698e+02, 4.481866e-01, -8.957776e-02
5.461295e+02, 4.339716e-01, -8.322061e-02
7.237254e+02, 4.214001e-01, -7.597134e-02
9.582557e+02, 4.072266e-01, -7.396851e-02
1.271695e+03, 3.964760e-01, -7.037736e-02
1.686208e+03, 3.849989e-01, -6.761350e-02
2.234103e+03, 3.729057e-01, -6.448401e-02
2.965431e+03, 3.611009e-01, -6.305575e-02
3.923223e+03, 3.506502e-01, -6.182653e-02
5.210048e+03, 3.393671e-01, -5.842075e-02
6.904879e+03, 3.304751e-01, -5.633269e-02
9.156696e+03, 3.200475e-01, -5.472228e-02
1.214596e+04, 3.113981e-01, -5.231042e-02
1.613231e+04, 3.013510e-01, -4.725792e-02
2.131095e+04, 2.944501e-01, -4.737544e-02
2.827860e+04, 2.837759e-01, -4.475147e-02
3.747491e+04, 2.770796e-01, -4.212264e-02
4.976918e+04, 2.715631e-01, -3.884739e-02
6.585677e+04, 2.641831e-01, -3.758032e-02
8.743691e+04, 2.577782e-01, -3.511017e-02
1.157480e+05, 2.514670e-01, -3.131467e-02
1.534472e+05, 2.461305e-01, -3.210045e-02
2.034181e+05, 2.389861e-01, -3.020258e-02
2.696861e+05, 2.356458e-01, -2.859625e-02
3.575525e+05, 2.311661e-01, -2.749924e-02
4.739878e+05, 2.264548e-01, -2.476403e-02
6.285148e+05, 2.213159e-01, -2.211182e-02
