EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0415384
omega, real, im
6.293263e-01, 1.563073e+00, -2.820382e-01
8.324402e-01, 1.542833e+00, -2.451825e-01
1.106767e+00, 1.521934e+00, -2.159987e-01
1.465296e+00, 1.499221e+00, -2.009753e-01
1.947914e+00, 1.473414e+00, -1.905623e-01
2.563042e+00, 1.452383e+00, -1.875952e-01
3.424066e+00, 1.427457e+00, -1.905224e-01
4.530037e+00, 1.403921e+00, -1.986187e-01
5.992113e+00, 1.373855e+00, -2.146891e-01
7.927565e+00, 1.339801e+00, -2.331447e-01
1.057009e+01, 1.293695e+00, -2.558625e-01
1.391364e+01, 1.241118e+00, -2.733838e-01
1.845393e+01, 1.176018e+00, -2.881458e-01
2.454369e+01, 1.105042e+00, -2.851509e-01
3.255131e+01, 1.038557e+00, -2.754830e-01
4.321071e+01, 9.835670e-01, -2.521712e-01
5.721156e+01, 9.350305e-01, -2.287771e-01
7.575201e+01, 8.995521e-01, -1.992688e-01
1.005888e+02, 8.704433e-01, -1.780287e-01
1.333896e+02, 8.479476e-01, -1.617678e-01
1.765735e+02, 8.277290e-01, -1.492384e-01
2.340678e+02, 8.055876e-01, -1.414803e-01
3.106798e+02, 7.823902e-01, -1.369932e-01
4.111698e+02, 7.597606e-01, -1.303267e-01
5.461295e+02, 7.394538e-01, -1.255340e-01
7.237254e+02, 7.165866e-01, -1.211175e-01
9.582557e+02, 6.955581e-01, -1.174560e-01
1.271695e+03, 6.750186e-01, -1.126958e-01
1.686208e+03, 6.548975e-01, -1.076089e-01
2.234103e+03, 6.361011e-01, -1.022595e-01
2.965431e+03, 6.170235e-01, -9.689441e-02
3.923223e+03, 6.025462e-01, -9.343486e-02
5.210048e+03, 5.851551e-01, -8.599216e-02
6.904879e+03, 5.701737e-01, -8.150967e-02
9.156696e+03, 5.565073e-01, -7.693319e-02
1.214596e+04, 5.439647e-01, -7.078863e-02
1.613231e+04, 5.324585e-01, -6.765356e-02
2.131095e+04, 5.200986e-01, -6.296974e-02
2.827860e+04, 5.097983e-01, -5.781052e-02
3.747491e+04, 5.003943e-01, -5.559818e-02
4.976918e+04, 4.910490e-01, -5.082496e-02
6.585677e+04, 4.817607e-01, -4.788460e-02
8.743691e+04, 4.748879e-01, -4.367027e-02
1.157480e+05, 4.654162e-01, -4.050354e-02
1.534472e+05, 4.604077e-01, -3.594612e-02
2.034181e+05, 4.524231e-01, -3.734209e-02
2.696861e+05, 4.477650e-01, -3.050525e-02
3.575525e+05, 4.417762e-01, -2.868629e-02
4.739878e+05, 4.363604e-01, -2.380364e-02
6.285148e+05, 4.304523e-01, -1.936190e-02
