EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410642
omega, real, im
6.293263e-01, 9.670045e-01, -1.081382e-01
8.324402e-01, 9.579364e-01, -9.115010e-02
1.106767e+00, 9.470040e-01, -7.903105e-02
1.465296e+00, 9.385813e-01, -6.822319e-02
1.947914e+00, 9.325233e-01, -6.190290e-02
2.563042e+00, 9.266276e-01, -5.726276e-02
3.424066e+00, 9.214509e-01, -5.463982e-02
4.530037e+00, 9.150639e-01, -5.466640e-02
5.992113e+00, 9.093862e-01, -5.575951e-02
7.927565e+00, 9.027998e-01, -5.964123e-02
1.057009e+01, 8.951057e-01, -6.501155e-02
1.391364e+01, 8.863131e-01, -7.269493e-02
1.845393e+01, 8.750572e-01, -8.310010e-02
2.454369e+01, 8.596033e-01, -9.572503e-02
3.255131e+01, 8.398285e-01, -1.079570e-01
4.321071e+01, 8.151162e-01, -1.192087e-01
5.721156e+01, 7.877691e-01, -1.308540e-01
7.575201e+01, 7.573375e-01, -1.279277e-01
1.005888e+02, 7.281468e-01, -1.244354e-01
1.333896e+02, 7.025468e-01, -1.172852e-01
1.765735e+02, 6.808041e-01, -1.076922e-01
2.340678e+02, 6.619231e-01, -1.007396e-01
3.106798e+02, 6.460044e-01, -9.159713e-02
4.111698e+02, 6.305487e-01, -8.667070e-02
5.461295e+02, 6.165574e-01, -8.060592e-02
7.237254e+02, 6.029610e-01, -7.500139e-02
9.582557e+02, 5.916370e-01, -7.053874e-02
1.271695e+03, 5.809327e-01, -6.515088e-02
1.686208e+03, 5.702199e-01, -6.378025e-02
2.234103e+03, 5.600978e-01, -6.060967e-02
2.965431e+03, 5.476645e-01, -6.017409e-02
3.923223e+03, 5.392655e-01, -5.724936e-02
5.210048e+03, 5.287372e-01, -5.413833e-02
6.904879e+03, 5.187289e-01, -5.330113e-02
9.156696e+03, 5.090649e-01, -4.944537e-02
1.214596e+04, 5.004504e-01, -4.763790e-02
1.613231e+04, 4.925863e-01, -4.672574e-02
2.131095e+04, 4.832318e-01, -4.306908e-02
2.827860e+04, 4.759834e-01, -4.210976e-02
3.747491e+04, 4.696778e-01, -3.874330e-02
4.976918e+04, 4.631257e-01, -3.735685e-02
6.585677e+04, 4.561343e-01, -3.450399e-02
8.743691e+04, 4.504502e-01, -3.166154e-02
1.157480e+05, 4.444951e-01, -3.098417e-02
1.534472e+05, 4.384024e-01, -2.896275e-02
2.034181e+05, 4.329428e-01, -2.630808e-02
2.696861e+05, 4.288463e-01, -2.492965e-02
3.575525e+05, 4.241025e-01, -2.244475e-02
4.739878e+05, 4.180990e-01, -2.050303e-02
6.285148e+05, 4.128031e-01, -1.724187e-02
