EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0452732
omega, real, im
6.293263e-01, 1.384877e+00, -1.748018e-01
8.324402e-01, 1.368736e+00, -1.454284e-01
1.106767e+00, 1.358710e+00, -1.229751e-01
1.465296e+00, 1.349105e+00, -1.101640e-01
1.947914e+00, 1.338095e+00, -9.949656e-02
2.563042e+00, 1.330052e+00, -9.439430e-02
3.424066e+00, 1.319723e+00, -9.257952e-02
4.530037e+00, 1.310393e+00, -9.435787e-02
5.992113e+00, 1.298931e+00, -1.007927e-01
7.927565e+00, 1.286543e+00, -1.102174e-01
1.057009e+01, 1.270321e+00, -1.238942e-01
1.391364e+01, 1.250480e+00, -1.407106e-01
1.845393e+01, 1.223588e+00, -1.600946e-01
2.454369e+01, 1.188043e+00, -1.795898e-01
3.255131e+01, 1.146150e+00, -1.925074e-01
4.321071e+01, 1.102426e+00, -2.003911e-01
5.721156e+01, 1.054108e+00, -1.932624e-01
7.575201e+01, 1.013744e+00, -1.914073e-01
1.005888e+02, 9.787576e-01, -1.804706e-01
1.333896e+02, 9.465140e-01, -1.730466e-01
1.765735e+02, 9.190366e-01, -1.659687e-01
2.340678e+02, 8.926520e-01, -1.604298e-01
3.106798e+02, 8.647816e-01, -1.595439e-01
4.111698e+02, 8.374195e-01, -1.548463e-01
5.461295e+02, 8.084975e-01, -1.514708e-01
7.237254e+02, 7.801126e-01, -1.478996e-01
9.582557e+02, 7.542459e-01, -1.437486e-01
1.271695e+03, 7.266237e-01, -1.395212e-01
1.686208e+03, 7.007271e-01, -1.315697e-01
2.234103e+03, 6.768004e-01, -1.252021e-01
2.965431e+03, 6.546686e-01, -1.183952e-01
3.923223e+03, 6.332445e-01, -1.109993e-01
5.210048e+03, 6.142511e-01, -1.046571e-01
6.904879e+03, 5.965083e-01, -9.563109e-02
9.156696e+03, 5.802737e-01, -9.121293e-02
1.214596e+04, 5.668445e-01, -8.509902e-02
1.613231e+04, 5.528280e-01, -7.549950e-02
2.131095e+04, 5.368742e-01, -7.139120e-02
2.827860e+04, 5.252405e-01, -6.509456e-02
3.747491e+04, 5.157521e-01, -6.033888e-02
4.976918e+04, 5.067558e-01, -5.391329e-02
6.585677e+04, 4.982100e-01, -4.803126e-02
8.743691e+04, 4.899553e-01, -4.662042e-02
1.157480e+05, 4.827574e-01, -4.099154e-02
1.534472e+05, 4.781252e-01, -3.772658e-02
2.034181e+05, 4.737705e-01, -3.499879e-02
2.696861e+05, 4.673326e-01, -3.072704e-02
3.575525e+05, 4.627004e-01, -2.973657e-02
4.739878e+05, 4.543199e-01, -2.567603e-02
6.285148e+05, 4.527589e-01, -2.272400e-02
