EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410311
omega, real, im
6.293263e-01, 1.553221e+00, -2.889477e-01
8.324402e-01, 1.533025e+00, -2.507954e-01
1.106767e+00, 1.507715e+00, -2.250393e-01
1.465296e+00, 1.484215e+00, -2.052788e-01
1.947914e+00, 1.459914e+00, -1.947404e-01
2.563042e+00, 1.436627e+00, -1.891393e-01
3.424066e+00, 1.414356e+00, -1.916277e-01
4.530037e+00, 1.388757e+00, -1.993634e-01
5.992113e+00, 1.360834e+00, -2.134569e-01
7.927565e+00, 1.324440e+00, -2.312234e-01
1.057009e+01, 1.281797e+00, -2.515827e-01
1.391364e+01, 1.227994e+00, -2.705994e-01
1.845393e+01, 1.166915e+00, -2.825395e-01
2.454369e+01, 1.095804e+00, -2.835333e-01
3.255131e+01, 1.033119e+00, -2.715000e-01
4.321071e+01, 9.715763e-01, -2.467667e-01
5.721156e+01, 9.368640e-01, -2.037655e-01
7.575201e+01, 8.908497e-01, -1.999773e-01
1.005888e+02, 8.623606e-01, -1.766747e-01
1.333896e+02, 8.399644e-01, -1.582970e-01
1.765735e+02, 8.191785e-01, -1.474865e-01
2.340678e+02, 7.970114e-01, -1.397246e-01
3.106798e+02, 7.762467e-01, -1.327958e-01
4.111698e+02, 7.549955e-01, -1.272359e-01
5.461295e+02, 7.319889e-01, -1.244334e-01
7.237254e+02, 7.118730e-01, -1.178321e-01
9.582557e+02, 6.915764e-01, -1.124864e-01
1.271695e+03, 6.715296e-01, -1.090178e-01
1.686208e+03, 6.521948e-01, -1.042845e-01
2.234103e+03, 6.344909e-01, -9.734449e-02
2.965431e+03, 6.162504e-01, -9.387065e-02
3.923223e+03, 6.000521e-01, -8.979133e-02
5.210048e+03, 5.843351e-01, -8.352021e-02
6.904879e+03, 5.716080e-01, -8.002675e-02
9.156696e+03, 5.568858e-01, -7.469190e-02
1.214596e+04, 5.440974e-01, -6.914622e-02
1.613231e+04, 5.335719e-01, -6.537969e-02
2.131095e+04, 5.213228e-01, -6.178003e-02
2.827860e+04, 5.120014e-01, -5.839869e-02
3.747491e+04, 5.017026e-01, -5.391589e-02
4.976918e+04, 4.925921e-01, -4.994226e-02
6.585677e+04, 4.849145e-01, -4.663347e-02
8.743691e+04, 4.765403e-01, -4.292848e-02
1.157480e+05, 4.690602e-01, -4.054419e-02
1.534472e+05, 4.629646e-01, -3.780507e-02
2.034181e+05, 4.555359e-01, -3.297308e-02
2.696861e+05, 4.503900e-01, -3.037223e-02
3.575525e+05, 4.437208e-01, -2.947270e-02
4.739878e+05, 4.378758e-01, -2.426804e-02
6.285148e+05, 4.331763e-01, -2.060888e-02
