EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0385071
omega, real, im
6.293263e-01, 1.306344e+00, -1.627253e-01
8.324402e-01, 1.284938e+00, -1.448008e-01
1.106767e+00, 1.264740e+00, -1.347064e-01
1.465296e+00, 1.243978e+00, -1.292155e-01
1.947914e+00, 1.225408e+00, -1.250963e-01
2.563042e+00, 1.207529e+00, -1.257093e-01
3.424066e+00, 1.189520e+00, -1.266379e-01
4.530037e+00, 1.171660e+00, -1.319721e-01
5.992113e+00, 1.151523e+00, -1.385391e-01
7.927565e+00, 1.129952e+00, -1.488743e-01
1.057009e+01, 1.103819e+00, -1.613413e-01
1.391364e+01, 1.074650e+00, -1.754935e-01
1.845393e+01, 1.038733e+00, -1.896831e-01
2.454369e+01, 9.976072e-01, -2.005899e-01
3.255131e+01, 9.498132e-01, -2.048504e-01
4.321071e+01, 9.023402e-01, -2.041713e-01
5.721156e+01, 8.607947e-01, -1.934479e-01
7.575201e+01, 8.226689e-01, -1.806360e-01
1.005888e+02, 7.893685e-01, -1.670427e-01
1.333896e+02, 7.620637e-01, -1.544521e-01
1.765735e+02, 7.387463e-01, -1.447067e-01
2.340678e+02, 7.149830e-01, -1.353249e-01
3.106798e+02, 6.930043e-01, -1.290140e-01
4.111698e+02, 6.714540e-01, -1.215433e-01
5.461295e+02, 6.512837e-01, -1.166468e-01
7.237254e+02, 6.330808e-01, -1.119264e-01
9.582557e+02, 6.132630e-01, -1.061648e-01
1.271695e+03, 5.956968e-01, -1.019232e-01
1.686208e+03, 5.779446e-01, -9.920110e-02
2.234103e+03, 5.612391e-01, -9.438770e-02
2.965431e+03, 5.464131e-01, -9.121718e-02
3.923223e+03, 5.282766e-01, -8.708877e-02
5.210048e+03, 5.135388e-01, -8.444339e-02
6.904879e+03, 4.981588e-01, -8.014762e-02
9.156696e+03, 4.824501e-01, -7.745881e-02
1.214596e+04, 4.707245e-01, -7.442525e-02
1.613231e+04, 4.579936e-01, -6.961478e-02
2.131095e+04, 4.452326e-01, -6.478633e-02
2.827860e+04, 4.350006e-01, -6.237030e-02
3.747491e+04, 4.229738e-01, -5.943212e-02
4.976918e+04, 4.147775e-01, -5.547452e-02
6.585677e+04, 4.031878e-01, -5.284455e-02
8.743691e+04, 3.953158e-01, -4.979634e-02
1.157480e+05, 3.859601e-01, -4.637400e-02
1.534472e+05, 3.749368e-01, -4.399393e-02
2.034181e+05, 3.689209e-01, -4.062951e-02
2.696861e+05, 3.622563e-01, -3.689204e-02
3.575525e+05, 3.546572e-01, -3.343661e-02
4.739878e+05, 3.470016e-01, -2.891145e-02
6.285148e+05, 3.398636e-01, -2.407158e-02
