EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0399626
omega, real, im
6.293263e-01, 8.574339e-01, -2.248653e-01
8.324402e-01, 8.168271e-01, -1.950367e-01
1.106767e+00, 7.964180e-01, -1.531721e-01
1.465296e+00, 7.946652e-01, -1.226028e-01
1.947914e+00, 7.875534e-01, -1.122487e-01
2.563042e+00, 7.715883e-01, -1.061363e-01
3.424066e+00, 7.558550e-01, -9.660688e-02
4.530037e+00, 7.445241e-01, -8.753479e-02
5.992113e+00, 7.377492e-01, -8.591712e-02
7.927565e+00, 7.261491e-01, -8.869114e-02
1.057009e+01, 7.126145e-01, -9.283337e-02
1.391364e+01, 6.984041e-01, -9.616370e-02
1.845393e+01, 6.840094e-01, -1.029417e-01
2.454369e+01, 6.628175e-01, -1.099905e-01
3.255131e+01, 6.420840e-01, -1.195651e-01
4.321071e+01, 6.164303e-01, -1.224608e-01
5.721156e+01, 5.884523e-01, -1.238218e-01
7.575201e+01, 5.610763e-01, -1.226352e-01
1.005888e+02, 5.360527e-01, -1.157956e-01
1.333896e+02, 5.118033e-01, -1.072873e-01
1.765735e+02, 4.942083e-01, -9.933320e-02
2.340678e+02, 4.751005e-01, -9.082299e-02
3.106798e+02, 4.630955e-01, -8.381484e-02
4.111698e+02, 4.520990e-01, -7.838058e-02
5.461295e+02, 4.362374e-01, -7.162916e-02
7.237254e+02, 4.262843e-01, -6.616862e-02
9.582557e+02, 4.152982e-01, -6.145972e-02
1.271695e+03, 4.071263e-01, -5.943108e-02
1.686208e+03, 3.959270e-01, -5.646601e-02
2.234103e+03, 3.870499e-01, -5.285728e-02
2.965431e+03, 3.778819e-01, -4.952614e-02
3.923223e+03, 3.704768e-01, -4.902015e-02
5.210048e+03, 3.630910e-01, -4.537699e-02
6.904879e+03, 3.569418e-01, -4.389446e-02
9.156696e+03, 3.472486e-01, -4.131998e-02
1.214596e+04, 3.409016e-01, -4.054793e-02
1.613231e+04, 3.338743e-01, -3.695697e-02
2.131095e+04, 3.258158e-01, -3.520861e-02
2.827860e+04, 3.211674e-01, -3.451016e-02
3.747491e+04, 3.151044e-01, -3.393736e-02
4.976918e+04, 3.092243e-01, -3.091425e-02
6.585677e+04, 3.046663e-01, -2.914542e-02
8.743691e+04, 2.982405e-01, -2.731566e-02
1.157480e+05, 2.945557e-01, -2.482989e-02
1.534472e+05, 2.877857e-01, -2.452001e-02
2.034181e+05, 2.834770e-01, -2.144411e-02
2.696861e+05, 2.803420e-01, -2.092914e-02
3.575525e+05, 2.746792e-01, -2.032813e-02
4.739878e+05, 2.713923e-01, -1.722843e-02
6.285148e+05, 2.638111e-01, -1.393375e-02
