EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0371713
omega, real, im
6.293263e-01, 1.483278e+00, -2.059602e-01
8.324402e-01, 1.456688e+00, -1.868868e-01
1.106767e+00, 1.430477e+00, -1.768334e-01
1.465296e+00, 1.404704e+00, -1.665146e-01
1.947914e+00, 1.381221e+00, -1.618150e-01
2.563042e+00, 1.356845e+00, -1.596941e-01
3.424066e+00, 1.333428e+00, -1.604894e-01
4.530037e+00, 1.308240e+00, -1.657098e-01
5.992113e+00, 1.283359e+00, -1.734539e-01
7.927565e+00, 1.254052e+00, -1.862061e-01
1.057009e+01, 1.221364e+00, -1.993443e-01
1.391364e+01, 1.183117e+00, -2.161387e-01
1.845393e+01, 1.137273e+00, -2.287773e-01
2.454369e+01, 1.084288e+00, -2.383807e-01
3.255131e+01, 1.030151e+00, -2.378781e-01
4.321071e+01, 9.749997e-01, -2.286475e-01
5.721156e+01, 9.302709e-01, -2.215938e-01
7.575201e+01, 8.894218e-01, -1.966803e-01
1.005888e+02, 8.578805e-01, -1.802848e-01
1.333896e+02, 8.285286e-01, -1.656865e-01
1.765735e+02, 8.048463e-01, -1.539822e-01
2.340678e+02, 7.797883e-01, -1.459609e-01
3.106798e+02, 7.557631e-01, -1.390328e-01
4.111698e+02, 7.332988e-01, -1.320503e-01
5.461295e+02, 7.111738e-01, -1.259134e-01
7.237254e+02, 6.901620e-01, -1.212396e-01
9.582557e+02, 6.690515e-01, -1.147344e-01
1.271695e+03, 6.493808e-01, -1.118301e-01
1.686208e+03, 6.299258e-01, -1.056020e-01
2.234103e+03, 6.115161e-01, -1.018103e-01
2.965431e+03, 5.945280e-01, -9.647680e-02
3.923223e+03, 5.758384e-01, -9.234587e-02
5.210048e+03, 5.609023e-01, -8.784772e-02
6.904879e+03, 5.483263e-01, -8.403017e-02
9.156696e+03, 5.333970e-01, -8.080590e-02
1.214596e+04, 5.163949e-01, -7.771885e-02
1.613231e+04, 5.036613e-01, -7.369152e-02
2.131095e+04, 4.926570e-01, -7.139050e-02
2.827860e+04, 4.790103e-01, -6.681883e-02
3.747491e+04, 4.689296e-01, -6.261249e-02
4.976918e+04, 4.581285e-01, -6.068415e-02
6.585677e+04, 4.468125e-01, -5.715461e-02
8.743691e+04, 4.376492e-01, -5.311636e-02
1.157480e+05, 4.286327e-01, -5.031733e-02
1.534472e+05, 4.165194e-01, -4.679218e-02
2.034181e+05, 4.106822e-01, -4.418433e-02
2.696861e+05, 4.029527e-01, -4.012365e-02
3.575525e+05, 3.946847e-01, -3.679049e-02
4.739878e+05, 3.877174e-01, -3.332691e-02
6.285148e+05, 3.801547e-01, -2.790437e-02
