EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0371039
omega, real, im
6.293263e-01, 8.657323e-01, -2.102672e-01
8.324402e-01, 8.513082e-01, -1.700775e-01
1.106767e+00, 8.487419e-01, -1.422265e-01
1.465296e+00, 8.359951e-01, -1.251274e-01
1.947914e+00, 8.216186e-01, -1.086432e-01
2.563042e+00, 8.097739e-01, -9.689268e-02
3.424066e+00, 7.987927e-01, -8.620019e-02
4.530037e+00, 7.909343e-01, -8.004805e-02
5.992113e+00, 7.807813e-01, -7.679483e-02
7.927565e+00, 7.717648e-01, -7.533779e-02
1.057009e+01, 7.612388e-01, -7.537007e-02
1.391364e+01, 7.516416e-01, -7.730922e-02
1.845393e+01, 7.396873e-01, -8.286917e-02
2.454369e+01, 7.266561e-01, -8.784893e-02
3.255131e+01, 7.095990e-01, -9.486169e-02
4.321071e+01, 6.904554e-01, -9.938076e-02
5.721156e+01, 6.666960e-01, -1.058361e-01
7.575201e+01, 6.450965e-01, -1.066461e-01
1.005888e+02, 6.205171e-01, -1.025694e-01
1.333896e+02, 5.999431e-01, -9.647813e-02
1.765735e+02, 5.816076e-01, -9.239465e-02
2.340678e+02, 5.654668e-01, -8.341188e-02
3.106798e+02, 5.525205e-01, -7.769711e-02
4.111698e+02, 5.388445e-01, -7.207344e-02
5.461295e+02, 5.271536e-01, -6.622829e-02
7.237254e+02, 5.165069e-01, -6.253597e-02
9.582557e+02, 5.063936e-01, -5.769118e-02
1.271695e+03, 4.964976e-01, -5.352506e-02
1.686208e+03, 4.900883e-01, -5.011068e-02
2.234103e+03, 4.806762e-01, -4.778844e-02
2.965431e+03, 4.729687e-01, -4.474900e-02
3.923223e+03, 4.655962e-01, -4.257355e-02
5.210048e+03, 4.575895e-01, -3.921929e-02
6.904879e+03, 4.514576e-01, -3.933265e-02
9.156696e+03, 4.460216e-01, -3.586715e-02
1.214596e+04, 4.382037e-01, -3.606595e-02
1.613231e+04, 4.303807e-01, -3.388214e-02
2.131095e+04, 4.272161e-01, -3.175727e-02
2.827860e+04, 4.211238e-01, -3.096562e-02
3.747491e+04, 4.152870e-01, -2.914781e-02
4.976918e+04, 4.108237e-01, -2.973919e-02
6.585677e+04, 4.072634e-01, -2.708664e-02
8.743691e+04, 4.012843e-01, -2.661041e-02
1.157480e+05, 3.963704e-01, -2.464803e-02
1.534472e+05, 3.923849e-01, -2.459725e-02
2.034181e+05, 3.886034e-01, -2.304794e-02
2.696861e+05, 3.833595e-01, -2.171282e-02
3.575525e+05, 3.775959e-01, -2.054411e-02
4.739878e+05, 3.722213e-01, -1.964718e-02
6.285148e+05, 3.672841e-01, -1.786797e-02
