EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0414991
omega, real, im
6.293263e-01, 9.797984e-01, -1.197222e-01
8.324402e-01, 9.670607e-01, -1.001639e-01
1.106767e+00, 9.580106e-01, -8.434144e-02
1.465296e+00, 9.518357e-01, -7.469375e-02
1.947914e+00, 9.437095e-01, -6.737934e-02
2.563042e+00, 9.374452e-01, -6.190917e-02
3.424066e+00, 9.303622e-01, -5.956715e-02
4.530037e+00, 9.239156e-01, -5.806661e-02
5.992113e+00, 9.168152e-01, -5.958387e-02
7.927565e+00, 9.098714e-01, -6.193570e-02
1.057009e+01, 9.014284e-01, -6.711876e-02
1.391364e+01, 8.927556e-01, -7.385941e-02
1.845393e+01, 8.818160e-01, -8.294035e-02
2.454369e+01, 8.674178e-01, -9.306423e-02
3.255131e+01, 8.509236e-01, -1.093689e-01
4.321071e+01, 8.296006e-01, -1.219580e-01
5.721156e+01, 8.153321e-01, -1.237723e-01
7.575201e+01, 7.714805e-01, -1.418339e-01
1.005888e+02, 7.377518e-01, -1.459449e-01
1.333896e+02, 7.060655e-01, -1.440503e-01
1.765735e+02, 6.765053e-01, -1.390882e-01
2.340678e+02, 6.503933e-01, -1.325339e-01
3.106798e+02, 6.265404e-01, -1.234274e-01
4.111698e+02, 6.066956e-01, -1.179240e-01
5.461295e+02, 5.861668e-01, -1.115881e-01
7.237254e+02, 5.663700e-01, -1.070670e-01
9.582557e+02, 5.482600e-01, -1.031879e-01
1.271695e+03, 5.326695e-01, -1.006464e-01
1.686208e+03, 5.131955e-01, -9.701257e-02
2.234103e+03, 4.969334e-01, -9.242605e-02
2.965431e+03, 4.810770e-01, -8.802797e-02
3.923223e+03, 4.637486e-01, -8.640334e-02
5.210048e+03, 4.491391e-01, -8.105701e-02
6.904879e+03, 4.358515e-01, -7.889345e-02
9.156696e+03, 4.220100e-01, -7.400296e-02
1.214596e+04, 4.068940e-01, -6.857124e-02
1.613231e+04, 3.963906e-01, -6.721264e-02
2.131095e+04, 3.830584e-01, -6.181867e-02
2.827860e+04, 3.723854e-01, -5.738451e-02
3.747491e+04, 3.635382e-01, -5.608394e-02
4.976918e+04, 3.536934e-01, -5.150510e-02
6.585677e+04, 3.450861e-01, -4.770750e-02
8.743691e+04, 3.373066e-01, -4.503320e-02
1.157480e+05, 3.282344e-01, -4.066556e-02
1.534472e+05, 3.223680e-01, -3.761066e-02
2.034181e+05, 3.192808e-01, -3.142126e-02
2.696861e+05, 3.117052e-01, -3.080401e-02
3.575525e+05, 3.059626e-01, -2.842938e-02
4.739878e+05, 3.003653e-01, -2.533680e-02
6.285148e+05, 2.965792e-01, -2.224839e-02
