EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0390651
omega, real, im
6.293263e-01, 1.178087e+00, -1.578046e-01
8.324402e-01, 1.161388e+00, -1.343759e-01
1.106767e+00, 1.148238e+00, -1.202180e-01
1.465296e+00, 1.132811e+00, -1.085592e-01
1.947914e+00, 1.120866e+00, -9.901827e-02
2.563042e+00, 1.108547e+00, -9.354802e-02
3.424066e+00, 1.097193e+00, -8.855271e-02
4.530037e+00, 1.086251e+00, -8.845229e-02
5.992113e+00, 1.075040e+00, -8.900570e-02
7.927565e+00, 1.063869e+00, -9.385648e-02
1.057009e+01, 1.050481e+00, -1.003374e-01
1.391364e+01, 1.036865e+00, -1.102331e-01
1.845393e+01, 1.018609e+00, -1.227880e-01
2.454369e+01, 9.949790e-01, -1.404566e-01
3.255131e+01, 9.670983e-01, -1.519293e-01
4.321071e+01, 9.327092e-01, -1.650240e-01
5.721156e+01, 8.942673e-01, -1.848994e-01
7.575201e+01, 8.550612e-01, -1.723172e-01
1.005888e+02, 8.189054e-01, -1.672054e-01
1.333896e+02, 7.841802e-01, -1.595104e-01
1.765735e+02, 7.568918e-01, -1.514779e-01
2.340678e+02, 7.313567e-01, -1.426454e-01
3.106798e+02, 7.055746e-01, -1.352179e-01
4.111698e+02, 6.825677e-01, -1.293283e-01
5.461295e+02, 6.610911e-01, -1.227166e-01
7.237254e+02, 6.398398e-01, -1.173805e-01
9.582557e+02, 6.205257e-01, -1.126144e-01
1.271695e+03, 6.006882e-01, -1.080508e-01
1.686208e+03, 5.821210e-01, -1.031205e-01
2.234103e+03, 5.646577e-01, -9.974915e-02
2.965431e+03, 5.465197e-01, -9.460931e-02
3.923223e+03, 5.309615e-01, -9.249865e-02
5.210048e+03, 5.156401e-01, -8.693501e-02
6.904879e+03, 4.991420e-01, -8.136962e-02
9.156696e+03, 4.850074e-01, -7.860707e-02
1.214596e+04, 4.700285e-01, -7.497175e-02
1.613231e+04, 4.578553e-01, -7.081632e-02
2.131095e+04, 4.451861e-01, -6.713075e-02
2.827860e+04, 4.345652e-01, -6.284416e-02
3.747491e+04, 4.233083e-01, -5.896815e-02
4.976918e+04, 4.144120e-01, -5.601595e-02
6.585677e+04, 4.047147e-01, -5.176659e-02
8.743691e+04, 3.966481e-01, -4.821450e-02
1.157480e+05, 3.877825e-01, -4.569738e-02
1.534472e+05, 3.802789e-01, -4.176179e-02
2.034181e+05, 3.715594e-01, -3.796292e-02
2.696861e+05, 3.655289e-01, -3.508105e-02
3.575525e+05, 3.598537e-01, -3.255704e-02
4.739878e+05, 3.526501e-01, -2.770084e-02
6.285148e+05, 3.467349e-01, -2.482804e-02
