EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0379428
omega, real, im
6.293263e-01, 6.714942e-01, -1.001119e-01
8.324402e-01, 6.617785e-01, -8.362270e-02
1.106767e+00, 6.558115e-01, -7.141324e-02
1.465296e+00, 6.476796e-01, -6.252568e-02
1.947914e+00, 6.413360e-01, -5.368598e-02
2.563042e+00, 6.361917e-01, -4.758759e-02
3.424066e+00, 6.307915e-01, -4.195939e-02
4.530037e+00, 6.270947e-01, -3.856003e-02
5.992113e+00, 6.221062e-01, -3.555013e-02
7.927565e+00, 6.182318e-01, -3.346133e-02
1.057009e+01, 6.137544e-01, -3.274920e-02
1.391364e+01, 6.110278e-01, -3.276581e-02
1.845393e+01, 6.064501e-01, -3.428164e-02
2.454369e+01, 6.027606e-01, -3.501268e-02
3.255131e+01, 5.963553e-01, -4.037079e-02
4.321071e+01, 5.922448e-01, -4.506933e-02
5.721156e+01, 5.810338e-01, -5.225346e-02
7.575201e+01, 5.744694e-01, -5.761597e-02
1.005888e+02, 5.618579e-01, -6.572394e-02
1.333896e+02, 5.482562e-01, -6.819562e-02
1.765735e+02, 5.331079e-01, -7.312766e-02
2.340678e+02, 5.172088e-01, -7.363600e-02
3.106798e+02, 4.998476e-01, -7.242817e-02
4.111698e+02, 4.842039e-01, -6.890719e-02
5.461295e+02, 4.696585e-01, -6.463663e-02
7.237254e+02, 4.591270e-01, -5.890774e-02
9.582557e+02, 4.490769e-01, -5.536096e-02
1.271695e+03, 4.390593e-01, -5.088275e-02
1.686208e+03, 4.321324e-01, -4.679052e-02
2.234103e+03, 4.246895e-01, -4.214349e-02
2.965431e+03, 4.183862e-01, -4.030426e-02
3.923223e+03, 4.109113e-01, -3.749892e-02
5.210048e+03, 4.035979e-01, -3.504528e-02
6.904879e+03, 3.991077e-01, -3.259508e-02
9.156696e+03, 3.948530e-01, -3.409401e-02
1.214596e+04, 3.877828e-01, -2.977171e-02
1.613231e+04, 3.841933e-01, -3.065580e-02
2.131095e+04, 3.784346e-01, -2.900879e-02
2.827860e+04, 3.744915e-01, -2.819574e-02
3.747491e+04, 3.697786e-01, -2.765878e-02
4.976918e+04, 3.617841e-01, -2.599958e-02
6.585677e+04, 3.591411e-01, -2.553198e-02
8.743691e+04, 3.553886e-01, -2.507237e-02
1.157480e+05, 3.513826e-01, -2.305066e-02
1.534472e+05, 3.476525e-01, -2.169165e-02
2.034181e+05, 3.425029e-01, -2.173244e-02
2.696861e+05, 3.379225e-01, -1.997887e-02
3.575525e+05, 3.314107e-01, -2.106822e-02
4.739878e+05, 3.302058e-01, -1.745584e-02
6.285148e+05, 3.242329e-01, -1.481804e-02
