EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0391976
omega, real, im
6.293263e-01, 1.060987e+00, -1.231933e-01
8.324402e-01, 1.047732e+00, -1.030474e-01
1.106767e+00, 1.040158e+00, -8.817407e-02
1.465296e+00, 1.033007e+00, -8.030526e-02
1.947914e+00, 1.024730e+00, -7.347438e-02
2.563042e+00, 1.017672e+00, -7.016820e-02
3.424066e+00, 1.008749e+00, -6.845074e-02
4.530037e+00, 1.000958e+00, -6.960095e-02
5.992113e+00, 9.916047e-01, -7.288295e-02
7.927565e+00, 9.823964e-01, -7.791942e-02
1.057009e+01, 9.703763e-01, -8.595453e-02
1.391364e+01, 9.581951e-01, -9.464313e-02
1.845393e+01, 9.422145e-01, -1.068259e-01
2.454369e+01, 9.252867e-01, -1.171222e-01
3.255131e+01, 8.972756e-01, -1.332560e-01
4.321071e+01, 8.682494e-01, -1.439510e-01
5.721156e+01, 8.492948e-01, -1.642614e-01
7.575201e+01, 8.004557e-01, -1.529096e-01
1.005888e+02, 7.669389e-01, -1.509332e-01
1.333896e+02, 7.352319e-01, -1.457501e-01
1.765735e+02, 7.082916e-01, -1.366695e-01
2.340678e+02, 6.845206e-01, -1.289530e-01
3.106798e+02, 6.626009e-01, -1.222631e-01
4.111698e+02, 6.408705e-01, -1.158402e-01
5.461295e+02, 6.234896e-01, -1.100320e-01
7.237254e+02, 6.043712e-01, -1.045920e-01
9.582557e+02, 5.876837e-01, -1.014438e-01
1.271695e+03, 5.704355e-01, -9.683666e-02
1.686208e+03, 5.537599e-01, -9.444576e-02
2.234103e+03, 5.373116e-01, -9.148636e-02
2.965431e+03, 5.220048e-01, -8.692234e-02
3.923223e+03, 5.060301e-01, -8.490193e-02
5.210048e+03, 4.899910e-01, -8.034328e-02
6.904879e+03, 4.760716e-01, -7.766745e-02
9.156696e+03, 4.624363e-01, -7.430194e-02
1.214596e+04, 4.492799e-01, -7.188678e-02
1.613231e+04, 4.366008e-01, -6.706866e-02
2.131095e+04, 4.272440e-01, -6.469886e-02
2.827860e+04, 4.146921e-01, -6.082534e-02
3.747491e+04, 4.057338e-01, -5.593044e-02
4.976918e+04, 3.940961e-01, -5.336730e-02
6.585677e+04, 3.871707e-01, -4.985720e-02
8.743691e+04, 3.770298e-01, -4.699698e-02
1.157480e+05, 3.693165e-01, -4.295470e-02
1.534472e+05, 3.626488e-01, -3.818167e-02
2.034181e+05, 3.537467e-01, -3.473861e-02
2.696861e+05, 3.477486e-01, -3.228418e-02
3.575525e+05, 3.422537e-01, -3.019477e-02
4.739878e+05, 3.359301e-01, -2.663820e-02
6.285148e+05, 3.296164e-01, -2.311978e-02
