EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0448564
omega, real, im
6.293263e-01, 1.614313e+00, -2.625242e-01
8.324402e-01, 1.592539e+00, -2.226907e-01
1.106767e+00, 1.570658e+00, -1.919882e-01
1.465296e+00, 1.555153e+00, -1.698731e-01
1.947914e+00, 1.539307e+00, -1.583947e-01
2.563042e+00, 1.524475e+00, -1.507083e-01
3.424066e+00, 1.508198e+00, -1.505734e-01
4.530037e+00, 1.489834e+00, -1.536135e-01
5.992113e+00, 1.470327e+00, -1.633771e-01
7.927565e+00, 1.445692e+00, -1.775976e-01
1.057009e+01, 1.415652e+00, -1.956235e-01
1.391364e+01, 1.377470e+00, -2.132186e-01
1.845393e+01, 1.332899e+00, -2.310489e-01
2.454369e+01, 1.276719e+00, -2.407081e-01
3.255131e+01, 1.221913e+00, -2.445109e-01
4.321071e+01, 1.166007e+00, -2.311130e-01
5.721156e+01, 1.107112e+00, -2.273433e-01
7.575201e+01, 1.078155e+00, -2.029781e-01
1.005888e+02, 1.045685e+00, -1.872369e-01
1.333896e+02, 1.017140e+00, -1.740724e-01
1.765735e+02, 9.927996e-01, -1.647102e-01
2.340678e+02, 9.661057e-01, -1.592039e-01
3.106798e+02, 9.399949e-01, -1.539596e-01
4.111698e+02, 9.123238e-01, -1.535904e-01
5.461295e+02, 8.853645e-01, -1.507832e-01
7.237254e+02, 8.590345e-01, -1.451454e-01
9.582557e+02, 8.326814e-01, -1.388337e-01
1.271695e+03, 8.063635e-01, -1.350625e-01
1.686208e+03, 7.825407e-01, -1.289331e-01
2.234103e+03, 7.595868e-01, -1.217707e-01
2.965431e+03, 7.378588e-01, -1.153700e-01
3.923223e+03, 7.165524e-01, -1.097262e-01
5.210048e+03, 6.992753e-01, -1.014290e-01
6.904879e+03, 6.808419e-01, -9.574243e-02
9.156696e+03, 6.645102e-01, -8.959235e-02
1.214596e+04, 6.497540e-01, -8.179764e-02
1.613231e+04, 6.373574e-01, -7.617967e-02
2.131095e+04, 6.230447e-01, -7.000396e-02
2.827860e+04, 6.124697e-01, -6.578968e-02
3.747491e+04, 6.008070e-01, -6.014698e-02
4.976918e+04, 5.906878e-01, -5.313513e-02
6.585677e+04, 5.827506e-01, -5.063418e-02
8.743691e+04, 5.731444e-01, -4.360930e-02
1.157480e+05, 5.656474e-01, -4.207330e-02
1.534472e+05, 5.593732e-01, -3.469872e-02
2.034181e+05, 5.523518e-01, -3.116190e-02
2.696861e+05, 5.482039e-01, -3.018730e-02
3.575525e+05, 5.416442e-01, -2.758086e-02
4.739878e+05, 5.370731e-01, -2.338967e-02
6.285148e+05, 5.339612e-01, -1.837430e-02
