EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0384388
omega, real, im
6.293263e-01, 1.252344e+00, -1.676306e-01
8.324402e-01, 1.229505e+00, -1.495250e-01
1.106767e+00, 1.204309e+00, -1.369478e-01
1.465296e+00, 1.185662e+00, -1.259155e-01
1.947914e+00, 1.170154e+00, -1.206176e-01
2.563042e+00, 1.153591e+00, -1.162179e-01
3.424066e+00, 1.137604e+00, -1.151370e-01
4.530037e+00, 1.120241e+00, -1.164811e-01
5.992113e+00, 1.104301e+00, -1.213732e-01
7.927565e+00, 1.084841e+00, -1.289374e-01
1.057009e+01, 1.065017e+00, -1.390714e-01
1.391364e+01, 1.040465e+00, -1.515636e-01
1.845393e+01, 1.011972e+00, -1.644478e-01
2.454369e+01, 9.750792e-01, -1.775642e-01
3.255131e+01, 9.367680e-01, -1.853136e-01
4.321071e+01, 8.921393e-01, -1.868795e-01
5.721156e+01, 8.492057e-01, -1.837555e-01
7.575201e+01, 8.129161e-01, -1.754862e-01
1.005888e+02, 7.790906e-01, -1.640067e-01
1.333896e+02, 7.513678e-01, -1.510184e-01
1.765735e+02, 7.280417e-01, -1.394093e-01
2.340678e+02, 7.033104e-01, -1.308101e-01
3.106798e+02, 6.821901e-01, -1.227941e-01
4.111698e+02, 6.626282e-01, -1.184882e-01
5.461295e+02, 6.453291e-01, -1.121403e-01
7.237254e+02, 6.253343e-01, -1.057316e-01
9.582557e+02, 6.074166e-01, -1.003342e-01
1.271695e+03, 5.895388e-01, -9.706150e-02
1.686208e+03, 5.735854e-01, -9.356061e-02
2.234103e+03, 5.562834e-01, -9.098309e-02
2.965431e+03, 5.427345e-01, -8.738360e-02
3.923223e+03, 5.265815e-01, -8.265509e-02
5.210048e+03, 5.125625e-01, -7.848909e-02
6.904879e+03, 4.983341e-01, -7.594972e-02
9.156696e+03, 4.844509e-01, -7.122809e-02
1.214596e+04, 4.726793e-01, -6.696978e-02
1.613231e+04, 4.614232e-01, -6.543972e-02
2.131095e+04, 4.500376e-01, -6.199634e-02
2.827860e+04, 4.402435e-01, -5.963826e-02
3.747491e+04, 4.270583e-01, -5.583485e-02
4.976918e+04, 4.192299e-01, -5.309672e-02
6.585677e+04, 4.094184e-01, -4.957312e-02
8.743691e+04, 4.027854e-01, -4.757602e-02
1.157480e+05, 3.919693e-01, -4.467802e-02
1.534472e+05, 3.858902e-01, -4.152521e-02
2.034181e+05, 3.771029e-01, -3.958388e-02
2.696861e+05, 3.708467e-01, -3.435500e-02
3.575525e+05, 3.637703e-01, -3.149211e-02
4.739878e+05, 3.564545e-01, -2.900536e-02
6.285148e+05, 3.493961e-01, -2.521824e-02
