EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0405985
omega, real, im
6.293263e-01, 1.000066e+00, -1.288823e-01
8.324402e-01, 9.875554e-01, -1.089817e-01
1.106767e+00, 9.770429e-01, -9.593125e-02
1.465296e+00, 9.654487e-01, -8.469217e-02
1.947914e+00, 9.563833e-01, -7.606016e-02
2.563042e+00, 9.470408e-01, -7.009593e-02
3.424066e+00, 9.391671e-01, -6.488832e-02
4.530037e+00, 9.310687e-01, -6.327125e-02
5.992113e+00, 9.234653e-01, -6.180372e-02
7.927565e+00, 9.155426e-01, -6.299381e-02
1.057009e+01, 9.071106e-01, -6.551726e-02
1.391364e+01, 8.991644e-01, -7.023433e-02
1.845393e+01, 8.888896e-01, -7.696326e-02
2.454369e+01, 8.768045e-01, -8.830143e-02
3.255131e+01, 8.615547e-01, -9.644408e-02
4.321071e+01, 8.440477e-01, -1.098919e-01
5.721156e+01, 8.160468e-01, -1.214479e-01
7.575201e+01, 7.925580e-01, -1.276237e-01
1.005888e+02, 7.630485e-01, -1.306019e-01
1.333896e+02, 7.345837e-01, -1.304121e-01
1.765735e+02, 7.079431e-01, -1.273809e-01
2.340678e+02, 6.812557e-01, -1.216253e-01
3.106798e+02, 6.611300e-01, -1.158478e-01
4.111698e+02, 6.385266e-01, -1.088329e-01
5.461295e+02, 6.215722e-01, -1.035657e-01
7.237254e+02, 6.032923e-01, -9.978098e-02
9.582557e+02, 5.863524e-01, -9.319386e-02
1.271695e+03, 5.713397e-01, -9.069166e-02
1.686208e+03, 5.561569e-01, -8.623159e-02
2.234103e+03, 5.421171e-01, -8.318476e-02
2.965431e+03, 5.272642e-01, -7.955830e-02
3.923223e+03, 5.117900e-01, -7.698770e-02
5.210048e+03, 4.993272e-01, -7.376450e-02
6.904879e+03, 4.846302e-01, -7.079384e-02
9.156696e+03, 4.731538e-01, -6.732033e-02
1.214596e+04, 4.614348e-01, -6.520929e-02
1.613231e+04, 4.498486e-01, -6.027331e-02
2.131095e+04, 4.394638e-01, -5.809212e-02
2.827860e+04, 4.290441e-01, -5.403247e-02
3.747491e+04, 4.200052e-01, -5.100314e-02
4.976918e+04, 4.112885e-01, -4.976457e-02
6.585677e+04, 4.035881e-01, -4.628789e-02
8.743691e+04, 3.946039e-01, -4.202594e-02
1.157480e+05, 3.870118e-01, -3.853573e-02
1.534472e+05, 3.819804e-01, -3.676780e-02
2.034181e+05, 3.752695e-01, -3.258751e-02
2.696861e+05, 3.690638e-01, -2.995942e-02
3.575525e+05, 3.635864e-01, -2.765286e-02
4.739878e+05, 3.565761e-01, -2.444406e-02
6.285148e+05, 3.526176e-01, -2.071625e-02
