EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.041354
omega, real, im
6.293263e-01, 6.411076e-01, -1.250759e-01
8.324402e-01, 6.305783e-01, -1.047464e-01
1.106767e+00, 6.250824e-01, -8.777127e-02
1.465296e+00, 6.175303e-01, -7.585000e-02
1.947914e+00, 6.119916e-01, -6.455645e-02
2.563042e+00, 6.074655e-01, -5.786736e-02
3.424066e+00, 6.023747e-01, -5.214139e-02
4.530037e+00, 5.991052e-01, -4.809447e-02
5.992113e+00, 5.936605e-01, -4.764138e-02
7.927565e+00, 5.891958e-01, -4.724259e-02
1.057009e+01, 5.831091e-01, -4.844911e-02
1.391364e+01, 5.773911e-01, -5.136377e-02
1.845393e+01, 5.703708e-01, -5.609920e-02
2.454369e+01, 5.606580e-01, -6.283640e-02
3.255131e+01, 5.489235e-01, -6.839060e-02
4.321071e+01, 5.378151e-01, -7.729100e-02
5.721156e+01, 5.223603e-01, -8.666756e-02
7.575201e+01, 5.009432e-01, -9.045542e-02
1.005888e+02, 4.789683e-01, -9.192710e-02
1.333896e+02, 4.593127e-01, -8.915523e-02
1.765735e+02, 4.397979e-01, -8.729313e-02
2.340678e+02, 4.220768e-01, -8.092930e-02
3.106798e+02, 4.091001e-01, -7.402360e-02
4.111698e+02, 3.943155e-01, -7.000746e-02
5.461295e+02, 3.846995e-01, -6.077194e-02
7.237254e+02, 3.736948e-01, -5.847792e-02
9.582557e+02, 3.625310e-01, -5.342035e-02
1.271695e+03, 3.549015e-01, -4.782752e-02
1.686208e+03, 3.488159e-01, -4.585540e-02
2.234103e+03, 3.409521e-01, -4.366608e-02
2.965431e+03, 3.356993e-01, -4.028030e-02
3.923223e+03, 3.286226e-01, -3.829873e-02
5.210048e+03, 3.216089e-01, -3.782108e-02
6.904879e+03, 3.170108e-01, -3.338792e-02
9.156696e+03, 3.100740e-01, -3.536399e-02
1.214596e+04, 3.037076e-01, -3.343521e-02
1.613231e+04, 2.981756e-01, -3.286009e-02
2.131095e+04, 2.903931e-01, -3.234094e-02
2.827860e+04, 2.866478e-01, -3.227843e-02
3.747491e+04, 2.803857e-01, -2.898617e-02
4.976918e+04, 2.759179e-01, -2.989555e-02
6.585677e+04, 2.699557e-01, -2.581398e-02
8.743691e+04, 2.656123e-01, -2.385062e-02
1.157480e+05, 2.627402e-01, -2.153113e-02
1.534472e+05, 2.558383e-01, -2.100104e-02
2.034181e+05, 2.549756e-01, -1.922716e-02
2.696861e+05, 2.495795e-01, -1.897006e-02
3.575525e+05, 2.451448e-01, -1.662243e-02
4.739878e+05, 2.404392e-01, -1.552809e-02
6.285148e+05, 2.363951e-01, -1.231350e-02
