EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0391446
omega, real, im
6.293263e-01, 9.677690e-01, -1.775095e-01
8.324402e-01, 9.578889e-01, -1.497504e-01
1.106767e+00, 9.404985e-01, -1.302005e-01
1.465296e+00, 9.246631e-01, -1.147697e-01
1.947914e+00, 9.132739e-01, -1.041441e-01
2.563042e+00, 9.023677e-01, -9.874808e-02
3.424066e+00, 8.909915e-01, -9.529547e-02
4.530037e+00, 8.804482e-01, -9.576370e-02
5.992113e+00, 8.677797e-01, -9.798925e-02
7.927565e+00, 8.543533e-01, -1.048480e-01
1.057009e+01, 8.376117e-01, -1.118044e-01
1.391364e+01, 8.197455e-01, -1.213069e-01
1.845393e+01, 7.967726e-01, -1.323815e-01
2.454369e+01, 7.680958e-01, -1.440326e-01
3.255131e+01, 7.371476e-01, -1.511483e-01
4.321071e+01, 7.010517e-01, -1.540491e-01
5.721156e+01, 6.661143e-01, -1.484769e-01
7.575201e+01, 6.342977e-01, -1.422235e-01
1.005888e+02, 6.062705e-01, -1.282320e-01
1.333896e+02, 5.841564e-01, -1.157805e-01
1.765735e+02, 5.664332e-01, -1.053600e-01
2.340678e+02, 5.513115e-01, -9.629688e-02
3.106798e+02, 5.363213e-01, -8.949810e-02
4.111698e+02, 5.242417e-01, -8.268033e-02
5.461295e+02, 5.103435e-01, -7.673684e-02
7.237254e+02, 4.967370e-01, -7.351256e-02
9.582557e+02, 4.872769e-01, -6.966877e-02
1.271695e+03, 4.746501e-01, -6.448674e-02
1.686208e+03, 4.642379e-01, -6.215348e-02
2.234103e+03, 4.546602e-01, -5.915712e-02
2.965431e+03, 4.466815e-01, -5.768294e-02
3.923223e+03, 4.327302e-01, -5.601352e-02
5.210048e+03, 4.235532e-01, -5.159296e-02
6.904879e+03, 4.165131e-01, -5.026259e-02
9.156696e+03, 4.074454e-01, -4.543823e-02
1.214596e+04, 3.961836e-01, -4.561252e-02
1.613231e+04, 3.914194e-01, -4.379271e-02
2.131095e+04, 3.837335e-01, -4.230173e-02
2.827860e+04, 3.777741e-01, -4.032794e-02
3.747491e+04, 3.695698e-01, -3.764312e-02
4.976918e+04, 3.629320e-01, -3.692804e-02
6.585677e+04, 3.553086e-01, -3.376032e-02
8.743691e+04, 3.498680e-01, -3.126672e-02
1.157480e+05, 3.442056e-01, -2.997068e-02
1.534472e+05, 3.399612e-01, -2.942596e-02
2.034181e+05, 3.354331e-01, -2.733732e-02
2.696861e+05, 3.288234e-01, -2.663096e-02
3.575525e+05, 3.234882e-01, -2.302478e-02
4.739878e+05, 3.201132e-01, -1.931109e-02
6.285148e+05, 3.126423e-01, -1.688254e-02
