EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0364936
omega, real, im
6.293263e-01, 7.149115e-01, -1.031086e-01
8.324402e-01, 7.067245e-01, -8.810429e-02
1.106767e+00, 6.968184e-01, -7.427047e-02
1.465296e+00, 6.905971e-01, -6.481349e-02
1.947914e+00, 6.828808e-01, -5.675761e-02
2.563042e+00, 6.777155e-01, -4.999694e-02
3.424066e+00, 6.722055e-01, -4.566875e-02
4.530037e+00, 6.672251e-01, -4.154659e-02
5.992113e+00, 6.625739e-01, -3.903901e-02
7.927565e+00, 6.579163e-01, -3.686458e-02
1.057009e+01, 6.537390e-01, -3.640144e-02
1.391364e+01, 6.492988e-01, -3.592167e-02
1.845393e+01, 6.445854e-01, -3.712026e-02
2.454369e+01, 6.389490e-01, -3.819168e-02
3.255131e+01, 6.348345e-01, -4.141738e-02
4.321071e+01, 6.266476e-01, -4.426717e-02
5.721156e+01, 6.195026e-01, -5.130732e-02
7.575201e+01, 6.114436e-01, -5.560751e-02
1.005888e+02, 6.015508e-01, -6.076603e-02
1.333896e+02, 5.884659e-01, -6.478429e-02
1.765735e+02, 5.721350e-01, -6.898842e-02
2.340678e+02, 5.563023e-01, -6.943056e-02
3.106798e+02, 5.428950e-01, -6.922494e-02
4.111698e+02, 5.271227e-01, -6.582016e-02
5.461295e+02, 5.146301e-01, -6.227482e-02
7.237254e+02, 5.025131e-01, -5.826238e-02
9.582557e+02, 4.924513e-01, -5.385252e-02
1.271695e+03, 4.843683e-01, -4.952387e-02
1.686208e+03, 4.763629e-01, -4.739526e-02
2.234103e+03, 4.684293e-01, -4.210551e-02
2.965431e+03, 4.628059e-01, -4.119127e-02
3.923223e+03, 4.561816e-01, -3.748393e-02
5.210048e+03, 4.495172e-01, -3.500868e-02
6.904879e+03, 4.430054e-01, -3.318282e-02
9.156696e+03, 4.384725e-01, -3.290495e-02
1.214596e+04, 4.334185e-01, -3.028895e-02
1.613231e+04, 4.281523e-01, -2.978834e-02
2.131095e+04, 4.233496e-01, -2.895176e-02
2.827860e+04, 4.179434e-01, -2.748673e-02
3.747491e+04, 4.135839e-01, -2.701017e-02
4.976918e+04, 4.102243e-01, -2.653044e-02
6.585677e+04, 4.049902e-01, -2.637126e-02
8.743691e+04, 3.996525e-01, -2.526087e-02
1.157480e+05, 3.957509e-01, -2.407587e-02
1.534472e+05, 3.900584e-01, -2.425066e-02
2.034181e+05, 3.863298e-01, -2.216608e-02
2.696861e+05, 3.811791e-01, -2.181629e-02
3.575525e+05, 3.769386e-01, -2.089183e-02
4.739878e+05, 3.718827e-01, -1.852465e-02
6.285148e+05, 3.670842e-01, -1.729132e-02
