EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0386775
omega, real, im
6.293263e-01, 1.012648e+00, -1.088792e-01
8.324402e-01, 1.003093e+00, -9.245320e-02
1.106767e+00, 9.929102e-01, -8.119977e-02
1.465296e+00, 9.850585e-01, -7.155711e-02
1.947914e+00, 9.773686e-01, -6.583721e-02
2.563042e+00, 9.710279e-01, -6.122055e-02
3.424066e+00, 9.649737e-01, -6.012303e-02
4.530037e+00, 9.580513e-01, -6.089848e-02
5.992113e+00, 9.517055e-01, -6.428736e-02
7.927565e+00, 9.443954e-01, -6.972814e-02
1.057009e+01, 9.356957e-01, -7.862557e-02
1.391364e+01, 9.245614e-01, -9.016840e-02
1.845393e+01, 9.098724e-01, -1.043461e-01
2.454369e+01, 8.877008e-01, -1.194297e-01
3.255131e+01, 8.645467e-01, -1.343757e-01
4.321071e+01, 8.311117e-01, -1.459518e-01
5.721156e+01, 7.999614e-01, -1.483401e-01
7.575201e+01, 7.596228e-01, -1.512344e-01
1.005888e+02, 7.280284e-01, -1.457874e-01
1.333896e+02, 6.991596e-01, -1.356583e-01
1.765735e+02, 6.739014e-01, -1.263776e-01
2.340678e+02, 6.542085e-01, -1.176860e-01
3.106798e+02, 6.334561e-01, -1.103355e-01
4.111698e+02, 6.164091e-01, -1.038975e-01
5.461295e+02, 5.988554e-01, -9.863751e-02
7.237254e+02, 5.815055e-01, -9.230368e-02
9.582557e+02, 5.664853e-01, -8.894852e-02
1.271695e+03, 5.518675e-01, -8.465035e-02
1.686208e+03, 5.384781e-01, -8.177870e-02
2.234103e+03, 5.231897e-01, -7.886770e-02
2.965431e+03, 5.110955e-01, -7.491258e-02
3.923223e+03, 4.968486e-01, -7.209266e-02
5.210048e+03, 4.847063e-01, -6.927367e-02
6.904879e+03, 4.720034e-01, -6.619963e-02
9.156696e+03, 4.613603e-01, -6.473410e-02
1.214596e+04, 4.490405e-01, -6.139766e-02
1.613231e+04, 4.374620e-01, -5.799342e-02
2.131095e+04, 4.280253e-01, -5.506950e-02
2.827860e+04, 4.189126e-01, -5.231496e-02
3.747491e+04, 4.105487e-01, -4.886121e-02
4.976918e+04, 4.018235e-01, -4.698586e-02
6.585677e+04, 3.929609e-01, -4.396108e-02
8.743691e+04, 3.850646e-01, -4.143124e-02
1.157480e+05, 3.783590e-01, -3.843673e-02
1.534472e+05, 3.723013e-01, -3.591687e-02
2.034181e+05, 3.664840e-01, -3.343527e-02
2.696861e+05, 3.591399e-01, -3.164564e-02
3.575525e+05, 3.546957e-01, -2.792253e-02
4.739878e+05, 3.475898e-01, -2.621878e-02
6.285148e+05, 3.418673e-01, -2.318026e-02
