EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0411294
omega, real, im
6.293263e-01, 8.547673e-01, -1.012272e-01
8.324402e-01, 8.448112e-01, -8.270956e-02
1.106767e+00, 8.383669e-01, -7.040031e-02
1.465296e+00, 8.302076e-01, -6.086250e-02
1.947914e+00, 8.242005e-01, -5.218806e-02
2.563042e+00, 8.189196e-01, -4.645469e-02
3.424066e+00, 8.140084e-01, -4.076488e-02
4.530037e+00, 8.096514e-01, -3.837315e-02
5.992113e+00, 8.052217e-01, -3.602524e-02
7.927565e+00, 8.013321e-01, -3.545673e-02
1.057009e+01, 7.967317e-01, -3.600807e-02
1.391364e+01, 7.929784e-01, -3.738835e-02
1.845393e+01, 7.878758e-01, -3.977152e-02
2.454369e+01, 7.791411e-01, -4.294557e-02
3.255131e+01, 7.766710e-01, -4.964041e-02
4.321071e+01, 7.690234e-01, -5.703921e-02
5.721156e+01, 7.583724e-01, -7.328901e-02
7.575201e+01, 7.467856e-01, -7.323470e-02
1.005888e+02, 7.284788e-01, -8.213324e-02
1.333896e+02, 7.115356e-01, -8.742131e-02
1.765735e+02, 6.902015e-01, -9.195840e-02
2.340678e+02, 6.692337e-01, -9.049433e-02
3.106798e+02, 6.511529e-01, -8.740037e-02
4.111698e+02, 6.327700e-01, -8.284274e-02
5.461295e+02, 6.169907e-01, -7.785961e-02
7.237254e+02, 6.044157e-01, -7.335312e-02
9.582557e+02, 5.913899e-01, -6.808919e-02
1.271695e+03, 5.797245e-01, -6.435789e-02
1.686208e+03, 5.695787e-01, -6.048223e-02
2.234103e+03, 5.605056e-01, -5.815027e-02
2.965431e+03, 5.508480e-01, -5.538483e-02
3.923223e+03, 5.405846e-01, -5.420744e-02
5.210048e+03, 5.312728e-01, -5.268524e-02
6.904879e+03, 5.246508e-01, -4.862484e-02
9.156696e+03, 5.141776e-01, -4.842141e-02
1.214596e+04, 5.049221e-01, -4.874003e-02
1.613231e+04, 4.957122e-01, -4.490323e-02
2.131095e+04, 4.877336e-01, -4.302722e-02
2.827860e+04, 4.820364e-01, -4.094109e-02
3.747491e+04, 4.738591e-01, -3.934829e-02
4.976918e+04, 4.673159e-01, -3.694680e-02
6.585677e+04, 4.603432e-01, -3.474884e-02
8.743691e+04, 4.552802e-01, -3.280607e-02
1.157480e+05, 4.490144e-01, -2.989057e-02
1.534472e+05, 4.433248e-01, -2.866762e-02
2.034181e+05, 4.386774e-01, -2.789433e-02
2.696861e+05, 4.348655e-01, -2.461311e-02
3.575525e+05, 4.300575e-01, -2.142551e-02
4.739878e+05, 4.244529e-01, -1.941152e-02
6.285148e+05, 4.203278e-01, -1.630393e-02
