EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0418136
omega, real, im
6.293263e-01, 9.488043e-01, -1.631987e-01
8.324402e-01, 9.398776e-01, -1.383228e-01
1.106767e+00, 9.221231e-01, -1.216487e-01
1.465296e+00, 9.082656e-01, -1.094301e-01
1.947914e+00, 8.996497e-01, -1.019933e-01
2.563042e+00, 8.906128e-01, -9.879538e-02
3.424066e+00, 8.812056e-01, -9.687973e-02
4.530037e+00, 8.707439e-01, -1.006358e-01
5.992113e+00, 8.569722e-01, -1.053154e-01
7.927565e+00, 8.422260e-01, -1.137916e-01
1.057009e+01, 8.236028e-01, -1.237698e-01
1.391364e+01, 8.027205e-01, -1.360738e-01
1.845393e+01, 7.753747e-01, -1.495564e-01
2.454369e+01, 7.429586e-01, -1.626105e-01
3.255131e+01, 7.057801e-01, -1.684757e-01
4.321071e+01, 6.638244e-01, -1.700340e-01
5.721156e+01, 6.247886e-01, -1.627099e-01
7.575201e+01, 5.900268e-01, -1.498401e-01
1.005888e+02, 5.617689e-01, -1.357938e-01
1.333896e+02, 5.403506e-01, -1.203853e-01
1.765735e+02, 5.235282e-01, -1.110182e-01
2.340678e+02, 5.059571e-01, -1.019771e-01
3.106798e+02, 4.909849e-01, -9.410497e-02
4.111698e+02, 4.780664e-01, -8.737644e-02
5.461295e+02, 4.651541e-01, -8.204640e-02
7.237254e+02, 4.513694e-01, -7.718125e-02
9.582557e+02, 4.385011e-01, -7.282460e-02
1.271695e+03, 4.272748e-01, -7.077165e-02
1.686208e+03, 4.153171e-01, -6.833936e-02
2.234103e+03, 4.029833e-01, -6.784278e-02
2.965431e+03, 3.924913e-01, -6.426638e-02
3.923223e+03, 3.812656e-01, -6.214090e-02
5.210048e+03, 3.694105e-01, -6.121428e-02
6.904879e+03, 3.585319e-01, -5.826112e-02
9.156696e+03, 3.491804e-01, -5.609894e-02
1.214596e+04, 3.388569e-01, -5.274004e-02
1.613231e+04, 3.291039e-01, -5.161131e-02
2.131095e+04, 3.197913e-01, -4.906649e-02
2.827860e+04, 3.107853e-01, -4.520200e-02
3.747491e+04, 3.037635e-01, -4.254060e-02
4.976918e+04, 2.955392e-01, -3.889251e-02
6.585677e+04, 2.892755e-01, -3.742976e-02
8.743691e+04, 2.835620e-01, -3.678742e-02
1.157480e+05, 2.767518e-01, -3.452593e-02
1.534472e+05, 2.718139e-01, -3.012138e-02
2.034181e+05, 2.647172e-01, -2.840532e-02
2.696861e+05, 2.594807e-01, -2.774969e-02
3.575525e+05, 2.553128e-01, -2.321565e-02
4.739878e+05, 2.505048e-01, -1.984882e-02
6.285148e+05, 2.458639e-01, -1.538372e-02
