EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0429075
omega, real, im
6.293263e-01, 1.039091e+00, -1.003413e-01
8.324402e-01, 1.028311e+00, -8.393301e-02
1.106767e+00, 1.018407e+00, -7.041255e-02
1.465296e+00, 1.012326e+00, -6.004854e-02
1.947914e+00, 1.005819e+00, -5.284102e-02
2.563042e+00, 1.000778e+00, -4.631577e-02
3.424066e+00, 9.968970e-01, -4.226676e-02
4.530037e+00, 9.922138e-01, -3.877831e-02
5.992113e+00, 9.880527e-01, -3.736791e-02
7.927565e+00, 9.839545e-01, -3.642625e-02
1.057009e+01, 9.802415e-01, -3.727088e-02
1.391364e+01, 9.755391e-01, -3.959949e-02
1.845393e+01, 9.715598e-01, -4.198221e-02
2.454369e+01, 9.624387e-01, -4.719077e-02
3.255131e+01, 9.592487e-01, -5.449376e-02
4.321071e+01, 9.508451e-01, -5.958737e-02
5.721156e+01, 9.445156e-01, -6.829496e-02
7.575201e+01, 9.273937e-01, -7.719217e-02
1.005888e+02, 9.087707e-01, -8.702472e-02
1.333896e+02, 8.868360e-01, -9.380551e-02
1.765735e+02, 8.665957e-01, -9.809433e-02
2.340678e+02, 8.445117e-01, -9.745909e-02
3.106798e+02, 8.252490e-01, -9.469052e-02
4.111698e+02, 8.056973e-01, -9.062419e-02
5.461295e+02, 7.900699e-01, -8.850395e-02
7.237254e+02, 7.750562e-01, -8.294850e-02
9.582557e+02, 7.604653e-01, -7.784441e-02
1.271695e+03, 7.482198e-01, -7.502319e-02
1.686208e+03, 7.349185e-01, -7.329910e-02
2.234103e+03, 7.214835e-01, -7.093611e-02
2.965431e+03, 7.088993e-01, -6.808936e-02
3.923223e+03, 6.983665e-01, -6.617443e-02
5.210048e+03, 6.853298e-01, -6.537884e-02
6.904879e+03, 6.737607e-01, -6.172888e-02
9.156696e+03, 6.630570e-01, -6.037623e-02
1.214596e+04, 6.512668e-01, -5.843505e-02
1.613231e+04, 6.434177e-01, -5.591325e-02
2.131095e+04, 6.327632e-01, -5.127760e-02
2.827860e+04, 6.238701e-01, -4.682969e-02
3.747491e+04, 6.145453e-01, -4.567188e-02
4.976918e+04, 6.076056e-01, -4.231558e-02
6.585677e+04, 5.995512e-01, -4.035105e-02
8.743691e+04, 5.926006e-01, -3.596323e-02
1.157480e+05, 5.879483e-01, -3.420903e-02
1.534472e+05, 5.794744e-01, -3.159938e-02
2.034181e+05, 5.732307e-01, -3.049286e-02
2.696861e+05, 5.701107e-01, -2.482313e-02
3.575525e+05, 5.657338e-01, -2.317743e-02
4.739878e+05, 5.606390e-01, -1.929118e-02
6.285148e+05, 5.552181e-01, -1.580228e-02
