EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0369137
omega, real, im
6.293263e-01, 7.205796e-01, -1.054334e-01
8.324402e-01, 7.092175e-01, -8.993623e-02
1.106767e+00, 7.002360e-01, -7.636393e-02
1.465296e+00, 6.942371e-01, -6.568465e-02
1.947914e+00, 6.865450e-01, -5.830543e-02
2.563042e+00, 6.800362e-01, -5.121485e-02
3.424066e+00, 6.738862e-01, -4.666629e-02
4.530037e+00, 6.680090e-01, -4.207897e-02
5.992113e+00, 6.629890e-01, -3.963523e-02
7.927565e+00, 6.581462e-01, -3.794500e-02
1.057009e+01, 6.533695e-01, -3.713682e-02
1.391364e+01, 6.478341e-01, -3.699635e-02
1.845393e+01, 6.439360e-01, -3.812718e-02
2.454369e+01, 6.373391e-01, -3.966841e-02
3.255131e+01, 6.330749e-01, -4.326366e-02
4.321071e+01, 6.262918e-01, -4.758849e-02
5.721156e+01, 6.217862e-01, -5.258010e-02
7.575201e+01, 6.075130e-01, -5.811759e-02
1.005888e+02, 5.967826e-01, -6.603148e-02
1.333896e+02, 5.826719e-01, -7.027651e-02
1.765735e+02, 5.664105e-01, -7.409384e-02
2.340678e+02, 5.489268e-01, -7.391714e-02
3.106798e+02, 5.336728e-01, -7.253192e-02
4.111698e+02, 5.180972e-01, -7.025564e-02
5.461295e+02, 5.047821e-01, -6.551208e-02
7.237254e+02, 4.924574e-01, -6.056751e-02
9.582557e+02, 4.810937e-01, -5.624612e-02
1.271695e+03, 4.730377e-01, -5.185310e-02
1.686208e+03, 4.664440e-01, -4.667039e-02
2.234103e+03, 4.573240e-01, -4.539782e-02
2.965431e+03, 4.494125e-01, -4.068758e-02
3.923223e+03, 4.439604e-01, -3.920359e-02
5.210048e+03, 4.377112e-01, -3.665539e-02
6.904879e+03, 4.317898e-01, -3.571678e-02
9.156696e+03, 4.257967e-01, -3.267336e-02
1.214596e+04, 4.196957e-01, -3.097055e-02
1.613231e+04, 4.152915e-01, -3.055533e-02
2.131095e+04, 4.096718e-01, -2.837833e-02
2.827860e+04, 4.040351e-01, -2.840459e-02
3.747491e+04, 3.995979e-01, -2.790028e-02
4.976918e+04, 3.959750e-01, -2.602520e-02
6.585677e+04, 3.909471e-01, -2.632157e-02
8.743691e+04, 3.856133e-01, -2.525808e-02
1.157480e+05, 3.816498e-01, -2.398260e-02
1.534472e+05, 3.762988e-01, -2.356740e-02
2.034181e+05, 3.708216e-01, -2.407850e-02
2.696861e+05, 3.663400e-01, -2.183411e-02
3.575525e+05, 3.636849e-01, -2.166408e-02
4.739878e+05, 3.575545e-01, -1.986763e-02
6.285148e+05, 3.526819e-01, -1.699735e-02
