EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0460261
omega, real, im
6.293263e-01, 1.537840e+00, -1.785400e-01
8.324402e-01, 1.521757e+00, -1.478544e-01
1.106767e+00, 1.516772e+00, -1.263116e-01
1.465296e+00, 1.504579e+00, -1.128869e-01
1.947914e+00, 1.492250e+00, -1.008367e-01
2.563042e+00, 1.481961e+00, -9.551520e-02
3.424066e+00, 1.470657e+00, -9.257020e-02
4.530037e+00, 1.461349e+00, -9.457970e-02
5.992113e+00, 1.449943e+00, -9.965564e-02
7.927565e+00, 1.438172e+00, -1.094702e-01
1.057009e+01, 1.422205e+00, -1.226852e-01
1.391364e+01, 1.404344e+00, -1.386414e-01
1.845393e+01, 1.377522e+00, -1.572292e-01
2.454369e+01, 1.346484e+00, -1.764287e-01
3.255131e+01, 1.303103e+00, -1.899398e-01
4.321071e+01, 1.257287e+00, -2.010972e-01
5.721156e+01, 1.218354e+00, -1.992735e-01
7.575201e+01, 1.172749e+00, -1.948238e-01
1.005888e+02, 1.134579e+00, -1.874887e-01
1.333896e+02, 1.100270e+00, -1.777545e-01
1.765735e+02, 1.070723e+00, -1.729250e-01
2.340678e+02, 1.042447e+00, -1.687877e-01
3.106798e+02, 1.012797e+00, -1.671388e-01
4.111698e+02, 9.841865e-01, -1.645805e-01
5.461295e+02, 9.539312e-01, -1.614862e-01
7.237254e+02, 9.240708e-01, -1.588878e-01
9.582557e+02, 8.943970e-01, -1.531538e-01
1.271695e+03, 8.668759e-01, -1.487305e-01
1.686208e+03, 8.400371e-01, -1.392537e-01
2.234103e+03, 8.116164e-01, -1.349792e-01
2.965431e+03, 7.891420e-01, -1.260827e-01
3.923223e+03, 7.680386e-01, -1.176526e-01
5.210048e+03, 7.472646e-01, -1.089538e-01
6.904879e+03, 7.286146e-01, -1.023731e-01
9.156696e+03, 7.124107e-01, -9.549382e-02
1.214596e+04, 6.961610e-01, -8.938530e-02
1.613231e+04, 6.794388e-01, -7.987704e-02
2.131095e+04, 6.677384e-01, -7.548610e-02
2.827860e+04, 6.545909e-01, -6.730320e-02
3.747491e+04, 6.443388e-01, -6.380987e-02
4.976918e+04, 6.343893e-01, -5.643586e-02
6.585677e+04, 6.268728e-01, -5.092176e-02
8.743691e+04, 6.176178e-01, -4.717769e-02
1.157480e+05, 6.097956e-01, -4.091191e-02
1.534472e+05, 6.039194e-01, -3.847484e-02
2.034181e+05, 5.949736e-01, -3.436464e-02
2.696861e+05, 5.927608e-01, -3.150323e-02
3.575525e+05, 5.876353e-01, -2.573335e-02
4.739878e+05, 5.831310e-01, -2.627681e-02
6.285148e+05, 5.776761e-01, -2.345092e-02
