EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0453979
omega, real, im
6.293263e-01, 8.065212e-01, -2.240432e-01
8.324402e-01, 7.926586e-01, -1.817488e-01
1.106767e+00, 7.778921e-01, -1.519154e-01
1.465296e+00, 7.633741e-01, -1.267354e-01
1.947914e+00, 7.539426e-01, -1.070831e-01
2.563042e+00, 7.447667e-01, -9.247608e-02
3.424066e+00, 7.385662e-01, -8.017037e-02
4.530037e+00, 7.310981e-01, -7.352300e-02
5.992113e+00, 7.237499e-01, -6.874882e-02
7.927565e+00, 7.162443e-01, -6.684666e-02
1.057009e+01, 7.090154e-01, -6.672281e-02
1.391364e+01, 7.012549e-01, -6.971566e-02
1.845393e+01, 6.913927e-01, -7.397520e-02
2.454369e+01, 6.788307e-01, -7.675441e-02
3.255131e+01, 6.662889e-01, -8.797794e-02
4.321071e+01, 6.469054e-01, -9.634402e-02
5.721156e+01, 6.287283e-01, -1.108830e-01
7.575201e+01, 6.044620e-01, -1.103659e-01
1.005888e+02, 5.772051e-01, -1.101170e-01
1.333896e+02, 5.583112e-01, -1.092428e-01
1.765735e+02, 5.337530e-01, -1.062017e-01
2.340678e+02, 5.126706e-01, -1.004910e-01
3.106798e+02, 4.955924e-01, -9.634906e-02
4.111698e+02, 4.792008e-01, -9.330173e-02
5.461295e+02, 4.624445e-01, -9.006777e-02
7.237254e+02, 4.485606e-01, -8.601747e-02
9.582557e+02, 4.352513e-01, -8.297263e-02
1.271695e+03, 4.214541e-01, -7.990029e-02
1.686208e+03, 4.031312e-01, -7.823067e-02
2.234103e+03, 3.930068e-01, -7.514700e-02
2.965431e+03, 3.782935e-01, -7.397553e-02
3.923223e+03, 3.629425e-01, -7.390194e-02
5.210048e+03, 3.533917e-01, -6.947350e-02
6.904879e+03, 3.383358e-01, -6.381997e-02
9.156696e+03, 3.286501e-01, -6.253548e-02
1.214596e+04, 3.143920e-01, -6.086602e-02
1.613231e+04, 3.055319e-01, -5.747705e-02
2.131095e+04, 2.969558e-01, -5.403952e-02
2.827860e+04, 2.850718e-01, -4.871758e-02
3.747491e+04, 2.792167e-01, -4.315781e-02
4.976918e+04, 2.727430e-01, -4.012610e-02
6.585677e+04, 2.666948e-01, -3.570661e-02
8.743691e+04, 2.580169e-01, -3.525280e-02
1.157480e+05, 2.517516e-01, -3.156627e-02
1.534472e+05, 2.500035e-01, -2.433601e-02
2.034181e+05, 2.414777e-01, -2.439070e-02
2.696861e+05, 2.378658e-01, -2.164617e-02
3.575525e+05, 2.343767e-01, -1.858976e-02
4.739878e+05, 2.314988e-01, -1.808320e-02
6.285148e+05, 2.256657e-01, -1.332457e-02
