EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0401727
omega, real, im
6.293263e-01, 8.813708e-01, -1.156838e-01
8.324402e-01, 8.700004e-01, -9.755473e-02
1.106767e+00, 8.594400e-01, -8.558647e-02
1.465296e+00, 8.500587e-01, -7.368933e-02
1.947914e+00, 8.416417e-01, -6.568800e-02
2.563042e+00, 8.340977e-01, -5.901175e-02
3.424066e+00, 8.272383e-01, -5.405427e-02
4.530037e+00, 8.204709e-01, -5.041697e-02
5.992113e+00, 8.136633e-01, -4.687520e-02
7.927565e+00, 8.079107e-01, -4.798530e-02
1.057009e+01, 8.034417e-01, -4.859092e-02
1.391364e+01, 7.968719e-01, -5.079815e-02
1.845393e+01, 7.920807e-01, -5.327418e-02
2.454369e+01, 7.846984e-01, -6.367572e-02
3.255131e+01, 7.766384e-01, -6.786914e-02
4.321071e+01, 7.619650e-01, -7.621801e-02
5.721156e+01, 7.663093e-01, -8.599024e-02
7.575201e+01, 7.308357e-01, -9.547680e-02
1.005888e+02, 7.091617e-01, -1.044585e-01
1.333896e+02, 6.841234e-01, -1.089994e-01
1.765735e+02, 6.572833e-01, -1.085130e-01
2.340678e+02, 6.353639e-01, -1.026265e-01
3.106798e+02, 6.119964e-01, -1.008781e-01
4.111698e+02, 5.973479e-01, -9.519771e-02
5.461295e+02, 5.757189e-01, -8.761439e-02
7.237254e+02, 5.648103e-01, -8.259177e-02
9.582557e+02, 5.489573e-01, -7.652695e-02
1.271695e+03, 5.406900e-01, -7.039572e-02
1.686208e+03, 5.273781e-01, -6.803459e-02
2.234103e+03, 5.135114e-01, -7.073786e-02
2.965431e+03, 5.036938e-01, -6.569976e-02
3.923223e+03, 4.920175e-01, -6.415959e-02
5.210048e+03, 4.791152e-01, -5.911054e-02
6.904879e+03, 4.681265e-01, -5.431649e-02
9.156696e+03, 4.616406e-01, -5.465838e-02
1.214596e+04, 4.478049e-01, -5.227054e-02
1.613231e+04, 4.425914e-01, -4.701013e-02
2.131095e+04, 4.307062e-01, -4.909798e-02
2.827860e+04, 4.228984e-01, -4.702424e-02
3.747491e+04, 4.154187e-01, -4.466968e-02
4.976918e+04, 4.076417e-01, -4.049185e-02
6.585677e+04, 3.990858e-01, -3.511902e-02
8.743691e+04, 3.927644e-01, -3.883786e-02
1.157480e+05, 3.893502e-01, -3.439328e-02
1.534472e+05, 3.847007e-01, -3.165572e-02
2.034181e+05, 3.790399e-01, -3.043860e-02
2.696861e+05, 3.747175e-01, -2.885768e-02
3.575525e+05, 3.653515e-01, -2.761629e-02
4.739878e+05, 3.601401e-01, -2.076162e-02
6.285148e+05, 3.516140e-01, -1.698427e-02
