EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0447957
omega, real, im
6.293263e-01, 4.115119e-01, -8.160524e-02
8.324402e-01, 4.055731e-01, -6.992193e-02
1.106767e+00, 3.962603e-01, -6.079005e-02
1.465296e+00, 3.881868e-01, -5.234380e-02
1.947914e+00, 3.814166e-01, -4.482387e-02
2.563042e+00, 3.756508e-01, -3.798289e-02
3.424066e+00, 3.716675e-01, -3.335739e-02
4.530037e+00, 3.669375e-01, -2.841899e-02
5.992113e+00, 3.634565e-01, -2.517780e-02
7.927565e+00, 3.603925e-01, -2.168996e-02
1.057009e+01, 3.584088e-01, -1.912525e-02
1.391364e+01, 3.557519e-01, -1.773850e-02
1.845393e+01, 3.540546e-01, -1.692691e-02
2.454369e+01, 3.523706e-01, -1.638441e-02
3.255131e+01, 3.525410e-01, -1.777357e-02
4.321071e+01, 3.494772e-01, -1.698591e-02
5.721156e+01, 3.438713e-01, -1.853397e-02
7.575201e+01, 3.472249e-01, -2.200939e-02
1.005888e+02, 3.432801e-01, -2.448207e-02
1.333896e+02, 3.414257e-01, -3.018026e-02
1.765735e+02, 3.330717e-01, -3.828520e-02
2.340678e+02, 3.255810e-01, -4.178964e-02
3.106798e+02, 3.182458e-01, -4.930146e-02
4.111698e+02, 3.082415e-01, -5.335801e-02
5.461295e+02, 2.937790e-01, -5.520583e-02
7.237254e+02, 2.821576e-01, -5.456597e-02
9.582557e+02, 2.693679e-01, -5.460162e-02
1.271695e+03, 2.589592e-01, -5.226920e-02
1.686208e+03, 2.524953e-01, -5.108153e-02
2.234103e+03, 2.416895e-01, -4.816800e-02
2.965431e+03, 2.348234e-01, -4.498094e-02
3.923223e+03, 2.253111e-01, -4.448127e-02
5.210048e+03, 2.181758e-01, -4.385286e-02
6.904879e+03, 2.100429e-01, -4.152450e-02
9.156696e+03, 2.024865e-01, -4.128783e-02
1.214596e+04, 1.935797e-01, -3.967698e-02
1.613231e+04, 1.865235e-01, -4.108183e-02
2.131095e+04, 1.798655e-01, -3.731146e-02
2.827860e+04, 1.729408e-01, -3.513857e-02
3.747491e+04, 1.679189e-01, -3.391435e-02
4.976918e+04, 1.610537e-01, -3.013098e-02
6.585677e+04, 1.561460e-01, -3.022920e-02
8.743691e+04, 1.502748e-01, -2.486161e-02
1.157480e+05, 1.459056e-01, -2.119452e-02
1.534472e+05, 1.399709e-01, -2.334768e-02
2.034181e+05, 1.394724e-01, -1.905098e-02
2.696861e+05, 1.324591e-01, -1.722524e-02
3.575525e+05, 1.297646e-01, -1.500469e-02
4.739878e+05, 1.256542e-01, -1.122743e-02
6.285148e+05, 1.220213e-01, -7.824853e-03
