EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0453979
omega, real, im
6.293263e-01, 1.354568e+00, -3.183633e-01
8.324402e-01, 1.322605e+00, -2.687145e-01
1.106767e+00, 1.300965e+00, -2.272471e-01
1.465296e+00, 1.286666e+00, -1.937248e-01
1.947914e+00, 1.273296e+00, -1.776301e-01
2.563042e+00, 1.253115e+00, -1.687183e-01
3.424066e+00, 1.232756e+00, -1.631765e-01
4.530037e+00, 1.212536e+00, -1.624099e-01
5.992113e+00, 1.192436e+00, -1.680667e-01
7.927565e+00, 1.165454e+00, -1.791133e-01
1.057009e+01, 1.134920e+00, -1.920460e-01
1.391364e+01, 1.098296e+00, -2.062348e-01
1.845393e+01, 1.057250e+00, -2.178023e-01
2.454369e+01, 1.009659e+00, -2.274759e-01
3.255131e+01, 9.588472e-01, -2.275058e-01
4.321071e+01, 9.066659e-01, -2.223413e-01
5.721156e+01, 8.706102e-01, -2.035919e-01
7.575201e+01, 8.228111e-01, -1.996275e-01
1.005888e+02, 7.917892e-01, -1.859521e-01
1.333896e+02, 7.645658e-01, -1.755937e-01
1.765735e+02, 7.361345e-01, -1.680895e-01
2.340678e+02, 7.069896e-01, -1.638381e-01
3.106798e+02, 6.802778e-01, -1.587330e-01
4.111698e+02, 6.503724e-01, -1.584987e-01
5.461295e+02, 6.237387e-01, -1.545203e-01
7.237254e+02, 5.986249e-01, -1.504977e-01
9.582557e+02, 5.683590e-01, -1.440557e-01
1.271695e+03, 5.425287e-01, -1.381339e-01
1.686208e+03, 5.174086e-01, -1.307830e-01
2.234103e+03, 4.952435e-01, -1.275526e-01
2.965431e+03, 4.685006e-01, -1.179958e-01
3.923223e+03, 4.521582e-01, -1.130174e-01
5.210048e+03, 4.282141e-01, -1.065078e-01
6.904879e+03, 4.102489e-01, -9.817975e-02
9.156696e+03, 3.972363e-01, -9.096599e-02
1.214596e+04, 3.806526e-01, -8.406355e-02
1.613231e+04, 3.661101e-01, -7.542283e-02
2.131095e+04, 3.505235e-01, -7.427116e-02
2.827860e+04, 3.405765e-01, -6.496289e-02
3.747491e+04, 3.310764e-01, -6.074860e-02
4.976918e+04, 3.180263e-01, -5.351014e-02
6.585677e+04, 3.122718e-01, -4.929336e-02
8.743691e+04, 3.018664e-01, -4.703745e-02
1.157480e+05, 2.941823e-01, -4.107339e-02
1.534472e+05, 2.884273e-01, -3.826091e-02
2.034181e+05, 2.818052e-01, -3.384447e-02
2.696861e+05, 2.771001e-01, -2.872619e-02
3.575525e+05, 2.736112e-01, -2.476525e-02
4.739878e+05, 2.667231e-01, -1.946302e-02
6.285148e+05, 2.623319e-01, -1.865929e-02
