EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0403831
omega, real, im
6.293263e-01, 1.520092e+00, -2.700363e-01
8.324402e-01, 1.495382e+00, -2.366071e-01
1.106767e+00, 1.472185e+00, -2.160165e-01
1.465296e+00, 1.445914e+00, -2.020967e-01
1.947914e+00, 1.423833e+00, -1.945382e-01
2.563042e+00, 1.401502e+00, -1.966886e-01
3.424066e+00, 1.377695e+00, -2.031880e-01
4.530037e+00, 1.351632e+00, -2.187262e-01
5.992113e+00, 1.317554e+00, -2.381600e-01
7.927565e+00, 1.276608e+00, -2.641453e-01
1.057009e+01, 1.222266e+00, -2.896506e-01
1.391364e+01, 1.159297e+00, -3.119826e-01
1.845393e+01, 1.082465e+00, -3.220319e-01
2.454369e+01, 1.005962e+00, -3.220617e-01
3.255131e+01, 9.288419e-01, -2.945454e-01
4.321071e+01, 8.677122e-01, -2.696432e-01
5.721156e+01, 8.247073e-01, -2.390442e-01
7.575201e+01, 7.866772e-01, -2.047862e-01
1.005888e+02, 7.581330e-01, -1.810466e-01
1.333896e+02, 7.366245e-01, -1.627001e-01
1.765735e+02, 7.156277e-01, -1.514540e-01
2.340678e+02, 6.927549e-01, -1.421746e-01
3.106798e+02, 6.720692e-01, -1.362845e-01
4.111698e+02, 6.487364e-01, -1.295210e-01
5.461295e+02, 6.287866e-01, -1.251913e-01
7.237254e+02, 6.064889e-01, -1.199892e-01
9.582557e+02, 5.861769e-01, -1.149918e-01
1.271695e+03, 5.662271e-01, -1.106938e-01
1.686208e+03, 5.472201e-01, -1.044024e-01
2.234103e+03, 5.293554e-01, -9.930343e-02
2.965431e+03, 5.114449e-01, -9.322385e-02
3.923223e+03, 4.944141e-01, -8.860452e-02
5.210048e+03, 4.804038e-01, -8.292563e-02
6.904879e+03, 4.670272e-01, -7.652336e-02
9.156696e+03, 4.532407e-01, -7.271440e-02
1.214596e+04, 4.430333e-01, -6.934467e-02
1.613231e+04, 4.287549e-01, -6.468609e-02
2.131095e+04, 4.161480e-01, -6.168068e-02
2.827860e+04, 4.070387e-01, -5.641877e-02
3.747491e+04, 3.991883e-01, -5.340020e-02
4.976918e+04, 3.891433e-01, -4.996243e-02
6.585677e+04, 3.806723e-01, -4.550139e-02
8.743691e+04, 3.741015e-01, -4.185982e-02
1.157480e+05, 3.669355e-01, -3.986698e-02
1.534472e+05, 3.589683e-01, -3.638861e-02
2.034181e+05, 3.529732e-01, -3.424383e-02
2.696861e+05, 3.475465e-01, -3.160595e-02
3.575525e+05, 3.424896e-01, -2.808656e-02
4.739878e+05, 3.371703e-01, -2.711896e-02
6.285148e+05, 3.310782e-01, -2.401508e-02
