EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0439032
omega, real, im
6.293263e-01, 9.233629e-01, -1.386080e-01
8.324402e-01, 9.060167e-01, -1.166185e-01
1.106767e+00, 8.910950e-01, -9.868967e-02
1.465296e+00, 8.823667e-01, -8.580073e-02
1.947914e+00, 8.748712e-01, -7.897785e-02
2.563042e+00, 8.675629e-01, -7.381519e-02
3.424066e+00, 8.597499e-01, -7.217035e-02
4.530037e+00, 8.510808e-01, -7.244571e-02
5.992113e+00, 8.427995e-01, -7.535821e-02
7.927565e+00, 8.318968e-01, -8.164973e-02
1.057009e+01, 8.209349e-01, -9.079508e-02
1.391364e+01, 8.066199e-01, -1.018658e-01
1.845393e+01, 7.895812e-01, -1.155754e-01
2.454369e+01, 7.646528e-01, -1.313203e-01
3.255131e+01, 7.359881e-01, -1.436828e-01
4.321071e+01, 7.010473e-01, -1.542080e-01
5.721156e+01, 6.607787e-01, -1.557083e-01
7.575201e+01, 6.283400e-01, -1.538179e-01
1.005888e+02, 5.988393e-01, -1.423868e-01
1.333896e+02, 5.711708e-01, -1.328860e-01
1.765735e+02, 5.492533e-01, -1.226233e-01
2.340678e+02, 5.298134e-01, -1.153417e-01
3.106798e+02, 5.117673e-01, -1.106944e-01
4.111698e+02, 4.928578e-01, -1.058014e-01
5.461295e+02, 4.781251e-01, -1.044857e-01
7.237254e+02, 4.591861e-01, -9.907880e-02
9.582557e+02, 4.438140e-01, -9.596051e-02
1.271695e+03, 4.259985e-01, -9.575505e-02
1.686208e+03, 4.108734e-01, -9.108415e-02
2.234103e+03, 3.918692e-01, -8.946440e-02
2.965431e+03, 3.758346e-01, -8.721482e-02
3.923223e+03, 3.595406e-01, -8.331120e-02
5.210048e+03, 3.425333e-01, -7.956164e-02
6.904879e+03, 3.288210e-01, -7.714424e-02
9.156696e+03, 3.165682e-01, -7.110839e-02
1.214596e+04, 3.014579e-01, -7.054448e-02
1.613231e+04, 2.916332e-01, -6.430902e-02
2.131095e+04, 2.767309e-01, -5.956402e-02
2.827860e+04, 2.687249e-01, -5.646955e-02
3.747491e+04, 2.595112e-01, -5.338323e-02
4.976918e+04, 2.487612e-01, -4.763458e-02
6.585677e+04, 2.419916e-01, -4.343424e-02
8.743691e+04, 2.369984e-01, -4.129604e-02
1.157480e+05, 2.292891e-01, -3.608304e-02
1.534472e+05, 2.219697e-01, -3.322953e-02
2.034181e+05, 2.175211e-01, -2.917573e-02
2.696861e+05, 2.117515e-01, -2.685239e-02
3.575525e+05, 2.059558e-01, -2.146320e-02
4.739878e+05, 2.008051e-01, -1.901381e-02
6.285148e+05, 1.984430e-01, -1.302334e-02
