EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0426511
omega, real, im
6.293263e-01, 9.910487e-01, -4.081411e-01
8.324402e-01, 9.693536e-01, -3.324678e-01
1.106767e+00, 9.481769e-01, -2.744603e-01
1.465296e+00, 9.309819e-01, -2.324434e-01
1.947914e+00, 9.116804e-01, -1.989392e-01
2.563042e+00, 8.974597e-01, -1.749878e-01
3.424066e+00, 8.804234e-01, -1.592938e-01
4.530037e+00, 8.655446e-01, -1.480642e-01
5.992113e+00, 8.484291e-01, -1.447722e-01
7.927565e+00, 8.307697e-01, -1.431530e-01
1.057009e+01, 8.109816e-01, -1.479601e-01
1.391364e+01, 7.887222e-01, -1.530049e-01
1.845393e+01, 7.615530e-01, -1.624679e-01
2.454369e+01, 7.297415e-01, -1.701735e-01
3.255131e+01, 6.924461e-01, -1.773752e-01
4.321071e+01, 6.543165e-01, -1.761022e-01
5.721156e+01, 6.153603e-01, -1.689233e-01
7.575201e+01, 5.799785e-01, -1.597534e-01
1.005888e+02, 5.519590e-01, -1.465454e-01
1.333896e+02, 5.270754e-01, -1.358361e-01
1.765735e+02, 5.064520e-01, -1.263832e-01
2.340678e+02, 4.873223e-01, -1.173229e-01
3.106798e+02, 4.691643e-01, -1.107028e-01
4.111698e+02, 4.519558e-01, -1.069169e-01
5.461295e+02, 4.318788e-01, -1.030363e-01
7.237254e+02, 4.155048e-01, -9.921549e-02
9.582557e+02, 3.989289e-01, -9.529969e-02
1.271695e+03, 3.816241e-01, -9.261678e-02
1.686208e+03, 3.656443e-01, -8.748896e-02
2.234103e+03, 3.483948e-01, -8.362223e-02
2.965431e+03, 3.360920e-01, -8.061571e-02
3.923223e+03, 3.209423e-01, -7.496226e-02
5.210048e+03, 3.079218e-01, -7.078835e-02
6.904879e+03, 2.949286e-01, -6.664847e-02
9.156696e+03, 2.843552e-01, -6.209700e-02
1.214596e+04, 2.739925e-01, -5.891230e-02
1.613231e+04, 2.622684e-01, -5.662757e-02
2.131095e+04, 2.548425e-01, -5.190925e-02
2.827860e+04, 2.453075e-01, -4.969593e-02
3.747491e+04, 2.387752e-01, -4.715709e-02
4.976918e+04, 2.308137e-01, -4.232473e-02
6.585677e+04, 2.239390e-01, -4.014232e-02
8.743691e+04, 2.160241e-01, -3.745306e-02
1.157480e+05, 2.124416e-01, -3.594935e-02
1.534472e+05, 2.062741e-01, -3.303411e-02
2.034181e+05, 2.001726e-01, -3.361676e-02
2.696861e+05, 1.970336e-01, -3.108079e-02
3.575525e+05, 1.899829e-01, -3.054531e-02
4.739878e+05, 1.869759e-01, -3.037797e-02
6.285148e+05, 1.819986e-01, -3.151947e-02
