EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0417917
omega, real, im
6.293263e-01, 1.607892e+00, -4.764883e-01
8.324402e-01, 1.557085e+00, -4.244635e-01
1.106767e+00, 1.493687e+00, -3.761710e-01
1.465296e+00, 1.450060e+00, -3.391941e-01
1.947914e+00, 1.423977e+00, -3.127332e-01
2.563042e+00, 1.399677e+00, -3.110804e-01
3.424066e+00, 1.354915e+00, -3.156287e-01
4.530037e+00, 1.307644e+00, -3.215830e-01
5.992113e+00, 1.253389e+00, -3.313152e-01
7.927565e+00, 1.196237e+00, -3.439479e-01
1.057009e+01, 1.122288e+00, -3.548338e-01
1.391364e+01, 1.048683e+00, -3.562951e-01
1.845393e+01, 9.651334e-01, -3.516521e-01
2.454369e+01, 8.906378e-01, -3.271089e-01
3.255131e+01, 8.212061e-01, -2.982855e-01
4.321071e+01, 7.697123e-01, -2.616777e-01
5.721156e+01, 7.258223e-01, -2.251602e-01
7.575201e+01, 6.951416e-01, -1.980924e-01
1.005888e+02, 6.709791e-01, -1.720481e-01
1.333896e+02, 6.509937e-01, -1.552823e-01
1.765735e+02, 6.317949e-01, -1.417918e-01
2.340678e+02, 6.127313e-01, -1.367633e-01
3.106798e+02, 5.911083e-01, -1.284974e-01
4.111698e+02, 5.711082e-01, -1.241141e-01
5.461295e+02, 5.500585e-01, -1.199285e-01
7.237254e+02, 5.278465e-01, -1.165917e-01
9.582557e+02, 5.082793e-01, -1.099564e-01
1.271695e+03, 4.896691e-01, -1.044430e-01
1.686208e+03, 4.704625e-01, -1.005711e-01
2.234103e+03, 4.532248e-01, -9.615442e-02
2.965431e+03, 4.346463e-01, -8.978221e-02
3.923223e+03, 4.205645e-01, -8.652196e-02
5.210048e+03, 4.050690e-01, -8.165339e-02
6.904879e+03, 3.931180e-01, -7.595790e-02
9.156696e+03, 3.791441e-01, -7.319690e-02
1.214596e+04, 3.642964e-01, -6.680197e-02
1.613231e+04, 3.533048e-01, -6.354591e-02
2.131095e+04, 3.426754e-01, -5.814671e-02
2.827860e+04, 3.321902e-01, -5.460918e-02
3.747491e+04, 3.242365e-01, -5.077099e-02
4.976918e+04, 3.168605e-01, -4.793863e-02
6.585677e+04, 3.061171e-01, -4.634070e-02
8.743691e+04, 2.987835e-01, -4.383258e-02
1.157480e+05, 2.934452e-01, -3.841999e-02
1.534472e+05, 2.864187e-01, -3.599460e-02
2.034181e+05, 2.798462e-01, -3.185697e-02
2.696861e+05, 2.742389e-01, -2.972543e-02
3.575525e+05, 2.683308e-01, -2.579453e-02
4.739878e+05, 2.615042e-01, -2.037365e-02
6.285148e+05, 2.560523e-01, -1.784375e-02
