EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0428877
omega, real, im
6.293263e-01, 1.879702e+00, -2.372851e-01
8.324402e-01, 1.855036e+00, -2.087479e-01
1.106767e+00, 1.833188e+00, -1.895670e-01
1.465296e+00, 1.816104e+00, -1.777205e-01
1.947914e+00, 1.796984e+00, -1.748883e-01
2.563042e+00, 1.778339e+00, -1.757145e-01
3.424066e+00, 1.756644e+00, -1.846293e-01
4.530037e+00, 1.730913e+00, -1.972683e-01
5.992113e+00, 1.701950e+00, -2.169743e-01
7.927565e+00, 1.663147e+00, -2.399520e-01
1.057009e+01, 1.615464e+00, -2.653624e-01
1.391364e+01, 1.556788e+00, -2.863853e-01
1.845393e+01, 1.489685e+00, -2.998032e-01
2.454369e+01, 1.414030e+00, -2.993734e-01
3.255131e+01, 1.348719e+00, -2.828921e-01
4.321071e+01, 1.288112e+00, -2.562460e-01
5.721156e+01, 1.236161e+00, -2.280227e-01
7.575201e+01, 1.205697e+00, -2.060211e-01
1.005888e+02, 1.175767e+00, -1.841219e-01
1.333896e+02, 1.153358e+00, -1.688561e-01
1.765735e+02, 1.127567e+00, -1.595771e-01
2.340678e+02, 1.106210e+00, -1.528470e-01
3.106798e+02, 1.081618e+00, -1.469754e-01
4.111698e+02, 1.056951e+00, -1.445925e-01
5.461295e+02, 1.031498e+00, -1.403376e-01
7.237254e+02, 1.006290e+00, -1.360890e-01
9.582557e+02, 9.803309e-01, -1.333480e-01
1.271695e+03, 9.585561e-01, -1.278203e-01
1.686208e+03, 9.365842e-01, -1.207303e-01
2.234103e+03, 9.139184e-01, -1.141467e-01
2.965431e+03, 8.922125e-01, -1.085783e-01
3.923223e+03, 8.748575e-01, -1.039938e-01
5.210048e+03, 8.549788e-01, -9.658260e-02
6.904879e+03, 8.405736e-01, -9.158047e-02
9.156696e+03, 8.250225e-01, -8.618772e-02
1.214596e+04, 8.100917e-01, -7.998407e-02
1.613231e+04, 7.966563e-01, -7.254871e-02
2.131095e+04, 7.860883e-01, -7.063290e-02
2.827860e+04, 7.734240e-01, -6.449441e-02
3.747491e+04, 7.627320e-01, -6.024311e-02
4.976918e+04, 7.518132e-01, -5.399156e-02
6.585677e+04, 7.442477e-01, -5.233830e-02
8.743691e+04, 7.339786e-01, -4.646661e-02
1.157480e+05, 7.266960e-01, -4.254906e-02
1.534472e+05, 7.200450e-01, -3.995797e-02
2.034181e+05, 7.133805e-01, -3.338914e-02
2.696861e+05, 7.081111e-01, -3.086673e-02
3.575525e+05, 7.004433e-01, -2.805226e-02
4.739878e+05, 6.957104e-01, -2.651666e-02
6.285148e+05, 6.896685e-01, -2.022844e-02
