EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0379679
omega, real, im
6.293263e-01, 1.052882e+00, -1.225152e-01
8.324402e-01, 1.042708e+00, -1.036792e-01
1.106767e+00, 1.033962e+00, -9.081563e-02
1.465296e+00, 1.023998e+00, -8.412553e-02
1.947914e+00, 1.014626e+00, -7.899698e-02
2.563042e+00, 1.005912e+00, -7.780639e-02
3.424066e+00, 9.956723e-01, -7.821807e-02
4.530037e+00, 9.854773e-01, -8.186106e-02
5.992113e+00, 9.736927e-01, -8.651744e-02
7.927565e+00, 9.611975e-01, -9.406693e-02
1.057009e+01, 9.456668e-01, -1.038408e-01
1.391364e+01, 9.278052e-01, -1.147693e-01
1.845393e+01, 9.064159e-01, -1.263051e-01
2.454369e+01, 8.811682e-01, -1.402747e-01
3.255131e+01, 8.476253e-01, -1.474725e-01
4.321071e+01, 8.142743e-01, -1.541385e-01
5.721156e+01, 7.794250e-01, -1.500781e-01
7.575201e+01, 7.475390e-01, -1.491154e-01
1.005888e+02, 7.142757e-01, -1.420501e-01
1.333896e+02, 6.893450e-01, -1.323166e-01
1.765735e+02, 6.655518e-01, -1.211258e-01
2.340678e+02, 6.454859e-01, -1.128422e-01
3.106798e+02, 6.274844e-01, -1.071027e-01
4.111698e+02, 6.103344e-01, -1.006357e-01
5.461295e+02, 5.948057e-01, -9.395725e-02
7.237254e+02, 5.806174e-01, -8.704446e-02
9.582557e+02, 5.655442e-01, -8.351291e-02
1.271695e+03, 5.525965e-01, -7.826344e-02
1.686208e+03, 5.392612e-01, -7.550533e-02
2.234103e+03, 5.239121e-01, -7.180031e-02
2.965431e+03, 5.124044e-01, -6.899568e-02
3.923223e+03, 5.012430e-01, -6.634829e-02
5.210048e+03, 4.907343e-01, -6.317089e-02
6.904879e+03, 4.795097e-01, -6.133069e-02
9.156696e+03, 4.684887e-01, -5.975275e-02
1.214596e+04, 4.573637e-01, -5.578748e-02
1.613231e+04, 4.469248e-01, -5.335598e-02
2.131095e+04, 4.379325e-01, -5.194827e-02
2.827860e+04, 4.301819e-01, -4.915619e-02
3.747491e+04, 4.207901e-01, -4.614147e-02
4.976918e+04, 4.122278e-01, -4.517587e-02
6.585677e+04, 4.020444e-01, -4.513137e-02
8.743691e+04, 3.955098e-01, -4.133188e-02
1.157480e+05, 3.888462e-01, -3.947102e-02
1.534472e+05, 3.825244e-01, -3.786441e-02
2.034181e+05, 3.722834e-01, -3.561998e-02
2.696861e+05, 3.676743e-01, -3.410981e-02
3.575525e+05, 3.627309e-01, -2.929778e-02
4.739878e+05, 3.557809e-01, -2.461780e-02
6.285148e+05, 3.476061e-01, -2.378773e-02
