EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0410535
omega, real, im
6.293263e-01, 6.691380e-01, -2.117148e-01
8.324402e-01, 6.695514e-01, -1.680594e-01
1.106767e+00, 6.640326e-01, -1.470698e-01
1.465296e+00, 6.483676e-01, -1.283676e-01
1.947914e+00, 6.347587e-01, -1.087914e-01
2.563042e+00, 6.252444e-01, -9.053038e-02
3.424066e+00, 6.208579e-01, -7.850067e-02
4.530037e+00, 6.127256e-01, -7.247255e-02
5.992113e+00, 6.046180e-01, -6.622934e-02
7.927565e+00, 5.966115e-01, -6.183426e-02
1.057009e+01, 5.905033e-01, -5.875344e-02
1.391364e+01, 5.835148e-01, -5.964249e-02
1.845393e+01, 5.755360e-01, -6.120071e-02
2.454369e+01, 5.659473e-01, -6.298640e-02
3.255131e+01, 5.563734e-01, -6.936127e-02
4.321071e+01, 5.426513e-01, -7.437274e-02
5.721156e+01, 5.308312e-01, -8.069246e-02
7.575201e+01, 5.121379e-01, -8.464263e-02
1.005888e+02, 4.935378e-01, -8.819818e-02
1.333896e+02, 4.733310e-01, -8.654562e-02
1.765735e+02, 4.535436e-01, -8.121587e-02
2.340678e+02, 4.373598e-01, -7.945564e-02
3.106798e+02, 4.251519e-01, -7.489423e-02
4.111698e+02, 4.118387e-01, -6.970581e-02
5.461295e+02, 4.000853e-01, -6.396499e-02
7.237254e+02, 3.904026e-01, -5.879848e-02
9.582557e+02, 3.822703e-01, -5.415273e-02
1.271695e+03, 3.739938e-01, -5.042806e-02
1.686208e+03, 3.656114e-01, -4.558373e-02
2.234103e+03, 3.571087e-01, -4.265742e-02
2.965431e+03, 3.503110e-01, -4.072477e-02
3.923223e+03, 3.445855e-01, -4.051343e-02
5.210048e+03, 3.368897e-01, -3.747736e-02
6.904879e+03, 3.297858e-01, -3.641425e-02
9.156696e+03, 3.235574e-01, -3.317716e-02
1.214596e+04, 3.180150e-01, -3.258964e-02
1.613231e+04, 3.115964e-01, -3.075071e-02
2.131095e+04, 3.073015e-01, -3.049495e-02
2.827860e+04, 3.036490e-01, -2.909795e-02
3.747491e+04, 2.970786e-01, -2.726982e-02
4.976918e+04, 2.916573e-01, -2.612888e-02
6.585677e+04, 2.882121e-01, -2.512325e-02
8.743691e+04, 2.838043e-01, -2.159308e-02
1.157480e+05, 2.793210e-01, -1.981235e-02
1.534472e+05, 2.727278e-01, -2.061224e-02
2.034181e+05, 2.727260e-01, -2.090947e-02
2.696861e+05, 2.661446e-01, -1.726848e-02
3.575525e+05, 2.627953e-01, -1.402451e-02
4.739878e+05, 2.591159e-01, -1.200957e-02
6.285148e+05, 2.558795e-01, -9.201223e-03
