EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0428238
omega, real, im
6.293263e-01, 1.195661e+00, -1.093134e-01
8.324402e-01, 1.183528e+00, -8.989608e-02
1.106767e+00, 1.176640e+00, -7.608502e-02
1.465296e+00, 1.169528e+00, -6.717347e-02
1.947914e+00, 1.164144e+00, -5.879330e-02
2.563042e+00, 1.159188e+00, -5.384520e-02
3.424066e+00, 1.153466e+00, -4.974158e-02
4.530037e+00, 1.148876e+00, -4.820667e-02
5.992113e+00, 1.143313e+00, -4.811983e-02
7.927565e+00, 1.138625e+00, -4.962107e-02
1.057009e+01, 1.130950e+00, -5.221727e-02
1.391364e+01, 1.125362e+00, -5.735253e-02
1.845393e+01, 1.117612e+00, -6.412386e-02
2.454369e+01, 1.107166e+00, -7.144697e-02
3.255131e+01, 1.094884e+00, -8.035230e-02
4.321071e+01, 1.080826e+00, -9.333208e-02
5.721156e+01, 1.060265e+00, -9.927109e-02
7.575201e+01, 1.037188e+00, -1.122980e-01
1.005888e+02, 1.012149e+00, -1.200480e-01
1.333896e+02, 9.855555e-01, -1.231447e-01
1.765735e+02, 9.576229e-01, -1.231856e-01
2.340678e+02, 9.338774e-01, -1.202766e-01
3.106798e+02, 9.097544e-01, -1.151520e-01
4.111698e+02, 8.902020e-01, -1.115574e-01
5.461295e+02, 8.686731e-01, -1.075877e-01
7.237254e+02, 8.516157e-01, -1.034885e-01
9.582557e+02, 8.327774e-01, -9.954062e-02
1.271695e+03, 8.156524e-01, -9.629534e-02
1.686208e+03, 7.996972e-01, -9.409702e-02
2.234103e+03, 7.844656e-01, -9.053091e-02
2.965431e+03, 7.687303e-01, -8.917871e-02
3.923223e+03, 7.516519e-01, -8.490149e-02
5.210048e+03, 7.351315e-01, -7.999329e-02
6.904879e+03, 7.202047e-01, -7.707025e-02
9.156696e+03, 7.063533e-01, -7.313110e-02
1.214596e+04, 6.936591e-01, -7.098968e-02
1.613231e+04, 6.814867e-01, -6.585392e-02
2.131095e+04, 6.703978e-01, -6.255666e-02
2.827860e+04, 6.568894e-01, -5.980676e-02
3.747491e+04, 6.498134e-01, -5.490978e-02
4.976918e+04, 6.391861e-01, -4.979701e-02
6.585677e+04, 6.319374e-01, -4.779520e-02
8.743691e+04, 6.233252e-01, -4.512007e-02
1.157480e+05, 6.159382e-01, -3.985750e-02
1.534472e+05, 6.092080e-01, -3.817656e-02
2.034181e+05, 6.015701e-01, -3.082685e-02
2.696861e+05, 5.971793e-01, -2.879041e-02
3.575525e+05, 5.915496e-01, -2.627635e-02
4.739878e+05, 5.860202e-01, -2.174358e-02
6.285148e+05, 5.810931e-01, -1.969759e-02
