EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0403216
omega, real, im
6.293263e-01, 2.131684e+00, -4.849291e-01
8.324402e-01, 2.078493e+00, -4.506787e-01
1.106767e+00, 2.028018e+00, -4.400089e-01
1.465296e+00, 1.971686e+00, -4.344339e-01
1.947914e+00, 1.911109e+00, -4.403775e-01
2.563042e+00, 1.841567e+00, -4.512507e-01
3.424066e+00, 1.768500e+00, -4.703565e-01
4.530037e+00, 1.681191e+00, -4.977846e-01
5.992113e+00, 1.584783e+00, -5.217709e-01
7.927565e+00, 1.467470e+00, -5.389994e-01
1.057009e+01, 1.343795e+00, -5.352840e-01
1.391364e+01, 1.219962e+00, -5.193030e-01
1.845393e+01, 1.108026e+00, -4.697775e-01
2.454369e+01, 1.011180e+00, -4.193814e-01
3.255131e+01, 9.459113e-01, -3.539114e-01
4.321071e+01, 8.884043e-01, -2.999159e-01
5.721156e+01, 8.565434e-01, -2.541120e-01
7.575201e+01, 8.290387e-01, -2.212185e-01
1.005888e+02, 8.083215e-01, -1.958202e-01
1.333896e+02, 7.852665e-01, -1.813592e-01
1.765735e+02, 7.621450e-01, -1.717617e-01
2.340678e+02, 7.388834e-01, -1.646961e-01
3.106798e+02, 7.091722e-01, -1.627973e-01
4.111698e+02, 6.830851e-01, -1.559064e-01
5.461295e+02, 6.540797e-01, -1.518897e-01
7.237254e+02, 6.266092e-01, -1.464227e-01
9.582557e+02, 6.003202e-01, -1.386827e-01
1.271695e+03, 5.736731e-01, -1.324309e-01
1.686208e+03, 5.511286e-01, -1.256798e-01
2.234103e+03, 5.295428e-01, -1.207441e-01
2.965431e+03, 5.091031e-01, -1.116201e-01
3.923223e+03, 4.902720e-01, -1.032955e-01
5.210048e+03, 4.721135e-01, -9.976949e-02
6.904879e+03, 4.564592e-01, -9.251731e-02
9.156696e+03, 4.386438e-01, -8.783821e-02
1.214596e+04, 4.253343e-01, -8.426185e-02
1.613231e+04, 4.118312e-01, -7.629967e-02
2.131095e+04, 4.001826e-01, -7.130000e-02
2.827860e+04, 3.857642e-01, -6.619538e-02
3.747491e+04, 3.764522e-01, -6.336643e-02
4.976918e+04, 3.651258e-01, -5.932836e-02
6.585677e+04, 3.563256e-01, -5.502478e-02
8.743691e+04, 3.455004e-01, -4.959208e-02
1.157480e+05, 3.379543e-01, -4.699836e-02
1.534472e+05, 3.301859e-01, -4.156895e-02
2.034181e+05, 3.216417e-01, -3.903260e-02
2.696861e+05, 3.136123e-01, -3.534376e-02
3.575525e+05, 3.071454e-01, -3.089959e-02
4.739878e+05, 3.007914e-01, -2.950524e-02
6.285148e+05, 2.950484e-01, -2.326606e-02
