EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.039934
omega, real, im
6.293263e-01, 1.056794e+00, -2.263792e-01
8.324402e-01, 1.038922e+00, -1.897649e-01
1.106767e+00, 1.021399e+00, -1.608035e-01
1.465296e+00, 1.008281e+00, -1.391399e-01
1.947914e+00, 9.949686e-01, -1.229932e-01
2.563042e+00, 9.844342e-01, -1.105400e-01
3.424066e+00, 9.733648e-01, -1.041220e-01
4.530037e+00, 9.618664e-01, -9.976520e-02
5.992113e+00, 9.504539e-01, -1.003506e-01
7.927565e+00, 9.376284e-01, -1.028072e-01
1.057009e+01, 9.238234e-01, -1.105129e-01
1.391364e+01, 9.065508e-01, -1.190746e-01
1.845393e+01, 8.861711e-01, -1.306609e-01
2.454369e+01, 8.596162e-01, -1.427411e-01
3.255131e+01, 8.279434e-01, -1.537436e-01
4.321071e+01, 7.919778e-01, -1.578474e-01
5.721156e+01, 7.470599e-01, -1.499036e-01
7.575201e+01, 7.199615e-01, -1.511450e-01
1.005888e+02, 6.908057e-01, -1.398814e-01
1.333896e+02, 6.653804e-01, -1.276079e-01
1.765735e+02, 6.453082e-01, -1.164024e-01
2.340678e+02, 6.265483e-01, -1.085473e-01
3.106798e+02, 6.094409e-01, -1.001995e-01
4.111698e+02, 5.909026e-01, -9.352982e-02
5.461295e+02, 5.798090e-01, -8.874682e-02
7.237254e+02, 5.631348e-01, -8.442935e-02
9.582557e+02, 5.490428e-01, -7.955089e-02
1.271695e+03, 5.373217e-01, -7.677690e-02
1.686208e+03, 5.224293e-01, -7.338997e-02
2.234103e+03, 5.108103e-01, -6.981421e-02
2.965431e+03, 4.994449e-01, -6.579407e-02
3.923223e+03, 4.876037e-01, -6.322385e-02
5.210048e+03, 4.763212e-01, -5.887341e-02
6.904879e+03, 4.655902e-01, -5.526666e-02
9.156696e+03, 4.574806e-01, -5.418937e-02
1.214596e+04, 4.466393e-01, -5.231782e-02
1.613231e+04, 4.382975e-01, -4.971700e-02
2.131095e+04, 4.302537e-01, -4.635291e-02
2.827860e+04, 4.221925e-01, -4.418509e-02
3.747491e+04, 4.155320e-01, -4.075480e-02
4.976918e+04, 4.088520e-01, -3.742332e-02
6.585677e+04, 4.011678e-01, -3.563728e-02
8.743691e+04, 3.954270e-01, -3.346962e-02
1.157480e+05, 3.885504e-01, -3.180451e-02
1.534472e+05, 3.828688e-01, -2.958941e-02
2.034181e+05, 3.782291e-01, -3.087255e-02
2.696861e+05, 3.734894e-01, -2.634570e-02
3.575525e+05, 3.682708e-01, -2.208216e-02
4.739878e+05, 3.621410e-01, -2.150123e-02
6.285148e+05, 3.567025e-01, -1.736971e-02
