EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0405876
omega, real, im
6.293263e-01, 7.716035e-01, -3.136301e-01
8.324402e-01, 7.601094e-01, -2.519921e-01
1.106767e+00, 7.493052e-01, -2.035788e-01
1.465296e+00, 7.386501e-01, -1.712207e-01
1.947914e+00, 7.256317e-01, -1.447887e-01
2.563042e+00, 7.162845e-01, -1.256426e-01
3.424066e+00, 7.047171e-01, -1.101054e-01
4.530037e+00, 6.949259e-01, -9.788963e-02
5.992113e+00, 6.848174e-01, -9.029444e-02
7.927565e+00, 6.757517e-01, -8.478269e-02
1.057009e+01, 6.649809e-01, -8.333997e-02
1.391364e+01, 6.555082e-01, -8.191238e-02
1.845393e+01, 6.443870e-01, -8.474816e-02
2.454369e+01, 6.313550e-01, -8.874560e-02
3.255131e+01, 6.150593e-01, -9.549727e-02
4.321071e+01, 5.954773e-01, -1.020039e-01
5.721156e+01, 5.750209e-01, -1.036709e-01
7.575201e+01, 5.507412e-01, -1.084592e-01
1.005888e+02, 5.257145e-01, -1.059865e-01
1.333896e+02, 5.052091e-01, -1.004470e-01
1.765735e+02, 4.880851e-01, -9.367543e-02
2.340678e+02, 4.680958e-01, -8.670957e-02
3.106798e+02, 4.540238e-01, -8.088083e-02
4.111698e+02, 4.409053e-01, -7.594341e-02
5.461295e+02, 4.302326e-01, -6.967414e-02
7.237254e+02, 4.192731e-01, -6.530391e-02
9.582557e+02, 4.083391e-01, -6.121326e-02
1.271695e+03, 3.961578e-01, -5.692897e-02
1.686208e+03, 3.876919e-01, -5.364011e-02
2.234103e+03, 3.785388e-01, -5.098780e-02
2.965431e+03, 3.724530e-01, -5.350938e-02
3.923223e+03, 3.627797e-01, -4.691739e-02
5.210048e+03, 3.534964e-01, -4.438748e-02
6.904879e+03, 3.465622e-01, -4.287362e-02
9.156696e+03, 3.389219e-01, -4.074193e-02
1.214596e+04, 3.310749e-01, -3.821125e-02
1.613231e+04, 3.275808e-01, -3.576189e-02
2.131095e+04, 3.203084e-01, -3.159814e-02
2.827860e+04, 3.155593e-01, -3.232018e-02
3.747491e+04, 3.079999e-01, -3.100063e-02
4.976918e+04, 3.031124e-01, -2.735395e-02
6.585677e+04, 2.982024e-01, -2.796866e-02
8.743691e+04, 2.954330e-01, -2.534302e-02
1.157480e+05, 2.895274e-01, -2.445724e-02
1.534472e+05, 2.838861e-01, -2.121489e-02
2.034181e+05, 2.783391e-01, -2.050922e-02
2.696861e+05, 2.767695e-01, -1.892630e-02
3.575525e+05, 2.722999e-01, -1.855787e-02
4.739878e+05, 2.679303e-01, -1.334152e-02
6.285148e+05, 2.647200e-01, -1.215085e-02
