EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0436829
omega, real, im
6.293263e-01, 1.175602e+00, -1.122851e-01
8.324402e-01, 1.165575e+00, -9.533053e-02
1.106767e+00, 1.154813e+00, -8.189478e-02
1.465296e+00, 1.147478e+00, -7.039184e-02
1.947914e+00, 1.139461e+00, -6.264821e-02
2.563042e+00, 1.133149e+00, -5.609421e-02
3.424066e+00, 1.126653e+00, -5.215482e-02
4.530037e+00, 1.120732e+00, -4.831237e-02
5.992113e+00, 1.115682e+00, -4.765205e-02
7.927565e+00, 1.109595e+00, -4.753714e-02
1.057009e+01, 1.104173e+00, -4.996887e-02
1.391364e+01, 1.098382e+00, -5.261702e-02
1.845393e+01, 1.091624e+00, -5.807949e-02
2.454369e+01, 1.085700e+00, -6.638581e-02
3.255131e+01, 1.073948e+00, -7.444833e-02
4.321071e+01, 1.060843e+00, -8.601616e-02
5.721156e+01, 1.044521e+00, -1.023058e-01
7.575201e+01, 1.025229e+00, -1.113953e-01
1.005888e+02, 9.999939e-01, -1.201048e-01
1.333896e+02, 9.718419e-01, -1.267512e-01
1.765735e+02, 9.424711e-01, -1.315923e-01
2.340678e+02, 9.163334e-01, -1.287982e-01
3.106798e+02, 8.905218e-01, -1.277315e-01
4.111698e+02, 8.674724e-01, -1.259675e-01
5.461295e+02, 8.417592e-01, -1.216276e-01
7.237254e+02, 8.200114e-01, -1.197280e-01
9.582557e+02, 8.010187e-01, -1.174067e-01
1.271695e+03, 7.784086e-01, -1.124342e-01
1.686208e+03, 7.592728e-01, -1.104530e-01
2.234103e+03, 7.388859e-01, -1.065025e-01
2.965431e+03, 7.188847e-01, -1.037172e-01
3.923223e+03, 7.001212e-01, -1.002192e-01
5.210048e+03, 6.828510e-01, -9.454734e-02
6.904879e+03, 6.658653e-01, -8.800346e-02
9.156696e+03, 6.477462e-01, -8.385170e-02
1.214596e+04, 6.347064e-01, -7.915205e-02
1.613231e+04, 6.208233e-01, -7.374617e-02
2.131095e+04, 6.107398e-01, -6.906026e-02
2.827860e+04, 5.962762e-01, -6.623869e-02
3.747491e+04, 5.867585e-01, -5.973041e-02
4.976918e+04, 5.760267e-01, -5.402944e-02
6.585677e+04, 5.659340e-01, -5.068354e-02
8.743691e+04, 5.591443e-01, -4.700529e-02
1.157480e+05, 5.491924e-01, -4.263730e-02
1.534472e+05, 5.434093e-01, -3.631891e-02
2.034181e+05, 5.338441e-01, -3.366543e-02
2.696861e+05, 5.304479e-01, -3.314303e-02
3.575525e+05, 5.263336e-01, -2.431546e-02
4.739878e+05, 5.205931e-01, -2.306999e-02
6.285148e+05, 5.154039e-01, -2.000119e-02
