EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0425357
omega, real, im
6.293263e-01, 1.374153e+00, -1.954370e-01
8.324402e-01, 1.355433e+00, -1.680170e-01
1.106767e+00, 1.339604e+00, -1.466083e-01
1.465296e+00, 1.327450e+00, -1.353368e-01
1.947914e+00, 1.313609e+00, -1.292954e-01
2.563042e+00, 1.302260e+00, -1.277879e-01
3.424066e+00, 1.288292e+00, -1.322725e-01
4.530037e+00, 1.273216e+00, -1.409093e-01
5.992113e+00, 1.255195e+00, -1.560848e-01
7.927565e+00, 1.232184e+00, -1.751297e-01
1.057009e+01, 1.200750e+00, -2.002811e-01
1.391364e+01, 1.160688e+00, -2.239346e-01
1.845393e+01, 1.109395e+00, -2.469115e-01
2.454369e+01, 1.047320e+00, -2.575342e-01
3.255131e+01, 9.833873e-01, -2.593177e-01
4.321071e+01, 9.241118e-01, -2.448092e-01
5.721156e+01, 8.805190e-01, -2.242805e-01
7.575201e+01, 8.324735e-01, -2.011516e-01
1.005888e+02, 8.016338e-01, -1.800819e-01
1.333896e+02, 7.771490e-01, -1.631260e-01
1.765735e+02, 7.538278e-01, -1.530228e-01
2.340678e+02, 7.325328e-01, -1.452995e-01
3.106798e+02, 7.102093e-01, -1.404161e-01
4.111698e+02, 6.859332e-01, -1.344164e-01
5.461295e+02, 6.620595e-01, -1.305826e-01
7.237254e+02, 6.395587e-01, -1.258058e-01
9.582557e+02, 6.171492e-01, -1.228196e-01
1.271695e+03, 5.949678e-01, -1.175268e-01
1.686208e+03, 5.750046e-01, -1.103831e-01
2.234103e+03, 5.561969e-01, -1.053176e-01
2.965431e+03, 5.368284e-01, -1.010513e-01
3.923223e+03, 5.200027e-01, -9.350155e-02
5.210048e+03, 5.025954e-01, -8.838422e-02
6.904879e+03, 4.867828e-01, -8.290636e-02
9.156696e+03, 4.741961e-01, -7.909726e-02
1.214596e+04, 4.605492e-01, -7.218478e-02
1.613231e+04, 4.488414e-01, -6.800181e-02
2.131095e+04, 4.359933e-01, -6.423038e-02
2.827860e+04, 4.260953e-01, -5.998914e-02
3.747491e+04, 4.165006e-01, -5.522295e-02
4.976918e+04, 4.071054e-01, -5.105608e-02
6.585677e+04, 3.988942e-01, -4.749697e-02
8.743691e+04, 3.910018e-01, -4.384350e-02
1.157480e+05, 3.837655e-01, -3.814438e-02
1.534472e+05, 3.785318e-01, -3.625197e-02
2.034181e+05, 3.710317e-01, -3.426715e-02
2.696861e+05, 3.658668e-01, -3.038202e-02
3.575525e+05, 3.609217e-01, -2.843946e-02
4.739878e+05, 3.560719e-01, -2.477390e-02
6.285148e+05, 3.502745e-01, -2.359224e-02
