EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.039412
omega, real, im
6.293263e-01, 1.914298e+00, -3.162558e-01
8.324402e-01, 1.879915e+00, -3.081349e-01
1.106767e+00, 1.824422e+00, -3.048301e-01
1.465296e+00, 1.773332e+00, -3.077917e-01
1.947914e+00, 1.723518e+00, -3.195474e-01
2.563042e+00, 1.675623e+00, -3.340862e-01
3.424066e+00, 1.621300e+00, -3.607170e-01
4.530037e+00, 1.557267e+00, -3.875491e-01
5.992113e+00, 1.482841e+00, -4.190869e-01
7.927565e+00, 1.390700e+00, -4.427698e-01
1.057009e+01, 1.288863e+00, -4.581810e-01
1.391364e+01, 1.177179e+00, -4.532994e-01
1.845393e+01, 1.075961e+00, -4.281210e-01
2.454369e+01, 9.767952e-01, -3.827485e-01
3.255131e+01, 9.116701e-01, -3.337055e-01
4.321071e+01, 8.568160e-01, -2.776939e-01
5.721156e+01, 8.196239e-01, -2.391141e-01
7.575201e+01, 7.924206e-01, -2.042231e-01
1.005888e+02, 7.715539e-01, -1.791050e-01
1.333896e+02, 7.529326e-01, -1.603250e-01
1.765735e+02, 7.340160e-01, -1.492755e-01
2.340678e+02, 7.147253e-01, -1.422427e-01
3.106798e+02, 6.928104e-01, -1.322359e-01
4.111698e+02, 6.717420e-01, -1.313382e-01
5.461295e+02, 6.484252e-01, -1.239420e-01
7.237254e+02, 6.288205e-01, -1.220397e-01
9.582557e+02, 6.059507e-01, -1.168817e-01
1.271695e+03, 5.856431e-01, -1.130358e-01
1.686208e+03, 5.633259e-01, -1.103165e-01
2.234103e+03, 5.463566e-01, -1.043416e-01
2.965431e+03, 5.266882e-01, -9.910161e-02
3.923223e+03, 5.091092e-01, -9.484766e-02
5.210048e+03, 4.928191e-01, -9.147522e-02
6.904879e+03, 4.781822e-01, -8.483867e-02
9.156696e+03, 4.629244e-01, -8.196875e-02
1.214596e+04, 4.482332e-01, -7.619918e-02
1.613231e+04, 4.363790e-01, -7.137644e-02
2.131095e+04, 4.224687e-01, -6.865963e-02
2.827860e+04, 4.118052e-01, -6.202567e-02
3.747491e+04, 4.001008e-01, -5.880043e-02
4.976918e+04, 3.906050e-01, -5.695570e-02
6.585677e+04, 3.813818e-01, -5.312173e-02
8.743691e+04, 3.718471e-01, -5.027832e-02
1.157480e+05, 3.624929e-01, -4.507552e-02
1.534472e+05, 3.545555e-01, -4.201399e-02
2.034181e+05, 3.482762e-01, -4.125189e-02
2.696861e+05, 3.414367e-01, -3.663035e-02
3.575525e+05, 3.332106e-01, -3.262288e-02
4.739878e+05, 3.278029e-01, -2.931609e-02
6.285148e+05, 3.209718e-01, -2.269170e-02
