EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0378998
omega, real, im
6.293263e-01, 7.150355e-01, -1.075448e-01
8.324402e-01, 7.032840e-01, -9.136883e-02
1.106767e+00, 6.939571e-01, -7.863754e-02
1.465296e+00, 6.848398e-01, -6.703673e-02
1.947914e+00, 6.790245e-01, -5.860824e-02
2.563042e+00, 6.708133e-01, -5.332055e-02
3.424066e+00, 6.641803e-01, -4.745495e-02
4.530037e+00, 6.577029e-01, -4.390343e-02
5.992113e+00, 6.525334e-01, -4.016132e-02
7.927565e+00, 6.472558e-01, -3.932517e-02
1.057009e+01, 6.421246e-01, -3.745953e-02
1.391364e+01, 6.374560e-01, -3.835968e-02
1.845393e+01, 6.328916e-01, -3.889945e-02
2.454369e+01, 6.294920e-01, -4.317679e-02
3.255131e+01, 6.210296e-01, -4.405356e-02
4.321071e+01, 6.150259e-01, -4.956295e-02
5.721156e+01, 6.113190e-01, -5.132157e-02
7.575201e+01, 5.965376e-01, -6.138379e-02
1.005888e+02, 5.821239e-01, -6.479081e-02
1.333896e+02, 5.702460e-01, -7.386439e-02
1.765735e+02, 5.519545e-01, -7.489628e-02
2.340678e+02, 5.349805e-01, -7.453341e-02
3.106798e+02, 5.197632e-01, -7.460249e-02
4.111698e+02, 5.034317e-01, -7.183492e-02
5.461295e+02, 4.897596e-01, -6.614572e-02
7.237254e+02, 4.768780e-01, -6.062881e-02
9.582557e+02, 4.668669e-01, -5.786210e-02
1.271695e+03, 4.573402e-01, -5.445810e-02
1.686208e+03, 4.501549e-01, -4.861143e-02
2.234103e+03, 4.424696e-01, -4.492229e-02
2.965431e+03, 4.347966e-01, -4.308048e-02
3.923223e+03, 4.283974e-01, -4.051898e-02
5.210048e+03, 4.209964e-01, -3.784280e-02
6.904879e+03, 4.129097e-01, -3.621386e-02
9.156696e+03, 4.099975e-01, -3.456410e-02
1.214596e+04, 4.032907e-01, -3.475930e-02
1.613231e+04, 3.984405e-01, -3.100062e-02
2.131095e+04, 3.949692e-01, -3.214557e-02
2.827860e+04, 3.876704e-01, -3.004535e-02
3.747491e+04, 3.817388e-01, -3.054589e-02
4.976918e+04, 3.756734e-01, -2.696947e-02
6.585677e+04, 3.731484e-01, -2.716063e-02
8.743691e+04, 3.690447e-01, -2.619349e-02
1.157480e+05, 3.629915e-01, -2.624801e-02
1.534472e+05, 3.587714e-01, -2.186058e-02
2.034181e+05, 3.538265e-01, -2.204531e-02
2.696861e+05, 3.498140e-01, -2.205140e-02
3.575525e+05, 3.447488e-01, -1.798269e-02
4.739878e+05, 3.394079e-01, -1.732178e-02
6.285148e+05, 3.343144e-01, -1.649348e-02
