EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0417342
omega, real, im
6.293263e-01, 9.867105e-01, -1.001703e-01
8.324402e-01, 9.788656e-01, -8.531205e-02
1.106767e+00, 9.713962e-01, -7.254680e-02
1.465296e+00, 9.633430e-01, -6.389644e-02
1.947914e+00, 9.543893e-01, -5.715383e-02
2.563042e+00, 9.484429e-01, -5.255176e-02
3.424066e+00, 9.427696e-01, -5.079901e-02
4.530037e+00, 9.373484e-01, -5.007031e-02
5.992113e+00, 9.321111e-01, -5.145513e-02
7.927565e+00, 9.268554e-01, -5.491944e-02
1.057009e+01, 9.205133e-01, -6.076807e-02
1.391364e+01, 9.131662e-01, -6.896274e-02
1.845393e+01, 9.029932e-01, -8.008887e-02
2.454369e+01, 8.886474e-01, -9.057589e-02
3.255131e+01, 8.715566e-01, -1.086430e-01
4.321071e+01, 8.458810e-01, -1.191062e-01
5.721156e+01, 8.189878e-01, -1.347994e-01
7.575201e+01, 7.848892e-01, -1.340513e-01
1.005888e+02, 7.535713e-01, -1.326513e-01
1.333896e+02, 7.282197e-01, -1.262845e-01
1.765735e+02, 7.033023e-01, -1.180159e-01
2.340678e+02, 6.825944e-01, -1.118320e-01
3.106798e+02, 6.640584e-01, -1.035939e-01
4.111698e+02, 6.457676e-01, -9.625001e-02
5.461295e+02, 6.292243e-01, -9.347119e-02
7.237254e+02, 6.145186e-01, -8.697124e-02
9.582557e+02, 6.013983e-01, -8.332978e-02
1.271695e+03, 5.867431e-01, -7.865475e-02
1.686208e+03, 5.753241e-01, -7.719871e-02
2.234103e+03, 5.616106e-01, -7.268008e-02
2.965431e+03, 5.488882e-01, -7.064862e-02
3.923223e+03, 5.342516e-01, -6.947390e-02
5.210048e+03, 5.241897e-01, -6.665753e-02
6.904879e+03, 5.110148e-01, -6.468185e-02
9.156696e+03, 5.005302e-01, -6.224205e-02
1.214596e+04, 4.894689e-01, -5.880923e-02
1.613231e+04, 4.781139e-01, -5.538521e-02
2.131095e+04, 4.704014e-01, -5.285232e-02
2.827860e+04, 4.602161e-01, -4.861224e-02
3.747491e+04, 4.529412e-01, -4.649472e-02
4.976918e+04, 4.447106e-01, -4.338202e-02
6.585677e+04, 4.362246e-01, -4.141166e-02
8.743691e+04, 4.276943e-01, -3.645124e-02
1.157480e+05, 4.230756e-01, -3.471680e-02
1.534472e+05, 4.162461e-01, -3.212611e-02
2.034181e+05, 4.128974e-01, -2.853121e-02
2.696861e+05, 4.059491e-01, -2.718085e-02
3.575525e+05, 4.001492e-01, -2.553969e-02
4.739878e+05, 3.939448e-01, -2.123890e-02
6.285148e+05, 3.889084e-01, -1.876654e-02
