EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0397864
omega, real, im
6.293263e-01, 7.114276e-01, -1.043722e-01
8.324402e-01, 7.009965e-01, -8.671406e-02
1.106767e+00, 6.925821e-01, -7.537711e-02
1.465296e+00, 6.844678e-01, -6.478723e-02
1.947914e+00, 6.788970e-01, -5.739765e-02
2.563042e+00, 6.721715e-01, -5.183486e-02
3.424066e+00, 6.670907e-01, -4.699253e-02
4.530037e+00, 6.615260e-01, -4.488153e-02
5.992113e+00, 6.562361e-01, -4.317264e-02
7.927565e+00, 6.509026e-01, -4.313879e-02
1.057009e+01, 6.455317e-01, -4.323021e-02
1.391364e+01, 6.398212e-01, -4.579720e-02
1.845393e+01, 6.340007e-01, -4.854172e-02
2.454369e+01, 6.265460e-01, -5.440140e-02
3.255131e+01, 6.192761e-01, -6.014031e-02
4.321071e+01, 6.084080e-01, -6.817908e-02
5.721156e+01, 5.951611e-01, -7.864899e-02
7.575201e+01, 5.785793e-01, -8.692934e-02
1.005888e+02, 5.606427e-01, -9.356135e-02
1.333896e+02, 5.371736e-01, -9.793692e-02
1.765735e+02, 5.156909e-01, -9.835520e-02
2.340678e+02, 4.942084e-01, -9.763518e-02
3.106798e+02, 4.740244e-01, -9.247155e-02
4.111698e+02, 4.560985e-01, -8.867376e-02
5.461295e+02, 4.405935e-01, -8.238542e-02
7.237254e+02, 4.267451e-01, -7.705811e-02
9.582557e+02, 4.125388e-01, -7.327396e-02
1.271695e+03, 4.020486e-01, -6.805893e-02
1.686208e+03, 3.906633e-01, -6.440534e-02
2.234103e+03, 3.783954e-01, -6.037253e-02
2.965431e+03, 3.698231e-01, -5.891045e-02
3.923223e+03, 3.588237e-01, -5.628476e-02
5.210048e+03, 3.490453e-01, -5.372659e-02
6.904879e+03, 3.415783e-01, -5.151095e-02
9.156696e+03, 3.309150e-01, -4.903477e-02
1.214596e+04, 3.231818e-01, -4.660269e-02
1.613231e+04, 3.154664e-01, -4.499131e-02
2.131095e+04, 3.079845e-01, -4.367669e-02
2.827860e+04, 2.995535e-01, -4.046659e-02
3.747491e+04, 2.928477e-01, -3.905665e-02
4.976918e+04, 2.859696e-01, -3.792498e-02
6.585677e+04, 2.793106e-01, -3.547608e-02
8.743691e+04, 2.732122e-01, -3.362017e-02
1.157480e+05, 2.675476e-01, -3.267797e-02
1.534472e+05, 2.622631e-01, -3.060685e-02
2.034181e+05, 2.572167e-01, -2.975354e-02
2.696861e+05, 2.520090e-01, -2.740600e-02
3.575525e+05, 2.462717e-01, -2.623113e-02
4.739878e+05, 2.412190e-01, -2.491612e-02
6.285148e+05, 2.360088e-01, -2.513377e-02
