EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.040625
omega, real, im
6.293263e-01, 1.053868e+00, -3.210920e-01
8.324402e-01, 1.038043e+00, -2.671652e-01
1.106767e+00, 1.016580e+00, -2.231908e-01
1.465296e+00, 1.000660e+00, -1.919149e-01
1.947914e+00, 9.822621e-01, -1.710276e-01
2.563042e+00, 9.658375e-01, -1.549105e-01
3.424066e+00, 9.492329e-01, -1.448041e-01
4.530037e+00, 9.332688e-01, -1.382201e-01
5.992113e+00, 9.172477e-01, -1.387598e-01
7.927565e+00, 8.988979e-01, -1.414479e-01
1.057009e+01, 8.785088e-01, -1.494295e-01
1.391364e+01, 8.538156e-01, -1.584650e-01
1.845393e+01, 8.247692e-01, -1.703424e-01
2.454369e+01, 7.882782e-01, -1.796650e-01
3.255131e+01, 7.472517e-01, -1.862424e-01
4.321071e+01, 7.050365e-01, -1.848514e-01
5.721156e+01, 6.632262e-01, -1.760462e-01
7.575201e+01, 6.281714e-01, -1.643156e-01
1.005888e+02, 5.997860e-01, -1.478136e-01
1.333896e+02, 5.754131e-01, -1.356633e-01
1.765735e+02, 5.558194e-01, -1.239165e-01
2.340678e+02, 5.370917e-01, -1.140608e-01
3.106798e+02, 5.200807e-01, -1.084777e-01
4.111698e+02, 5.017974e-01, -1.022619e-01
5.461295e+02, 4.860878e-01, -9.696496e-02
7.237254e+02, 4.696966e-01, -9.196345e-02
9.582557e+02, 4.537351e-01, -8.866671e-02
1.271695e+03, 4.394406e-01, -8.378488e-02
1.686208e+03, 4.243458e-01, -8.048594e-02
2.234103e+03, 4.100960e-01, -7.645024e-02
2.965431e+03, 3.967032e-01, -7.394075e-02
3.923223e+03, 3.839684e-01, -6.897498e-02
5.210048e+03, 3.719326e-01, -6.501840e-02
6.904879e+03, 3.608611e-01, -6.033019e-02
9.156696e+03, 3.510320e-01, -5.675024e-02
1.214596e+04, 3.422218e-01, -5.398618e-02
1.613231e+04, 3.323627e-01, -5.185761e-02
2.131095e+04, 3.237152e-01, -4.762352e-02
2.827860e+04, 3.166553e-01, -4.466438e-02
3.747491e+04, 3.093348e-01, -4.188349e-02
4.976918e+04, 3.016325e-01, -3.968626e-02
6.585677e+04, 2.944509e-01, -3.729398e-02
8.743691e+04, 2.883265e-01, -3.550096e-02
1.157480e+05, 2.827827e-01, -3.333874e-02
1.534472e+05, 2.765452e-01, -3.125379e-02
2.034181e+05, 2.711129e-01, -3.032872e-02
2.696861e+05, 2.671675e-01, -2.808503e-02
3.575525e+05, 2.615896e-01, -2.657161e-02
4.739878e+05, 2.548879e-01, -2.530109e-02
6.285148e+05, 2.507941e-01, -2.380658e-02
