EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0402093
omega, real, im
6.293263e-01, 1.098532e+00, -1.277641e-01
8.324402e-01, 1.084708e+00, -1.086473e-01
1.106767e+00, 1.073789e+00, -9.356449e-02
1.465296e+00, 1.064409e+00, -8.509124e-02
1.947914e+00, 1.053747e+00, -7.837365e-02
2.563042e+00, 1.045685e+00, -7.406632e-02
3.424066e+00, 1.035633e+00, -7.191297e-02
4.530037e+00, 1.026947e+00, -7.135889e-02
5.992113e+00, 1.017760e+00, -7.369293e-02
7.927565e+00, 1.008153e+00, -7.692724e-02
1.057009e+01, 9.972619e-01, -8.399056e-02
1.391364e+01, 9.851141e-01, -9.112217e-02
1.845393e+01, 9.706241e-01, -1.027484e-01
2.454369e+01, 9.498923e-01, -1.139343e-01
3.255131e+01, 9.298039e-01, -1.299423e-01
4.321071e+01, 9.009726e-01, -1.405542e-01
5.721156e+01, 8.720601e-01, -1.427221e-01
7.575201e+01, 8.359942e-01, -1.527442e-01
1.005888e+02, 8.016660e-01, -1.514411e-01
1.333896e+02, 7.694950e-01, -1.455538e-01
1.765735e+02, 7.436059e-01, -1.384539e-01
2.340678e+02, 7.178522e-01, -1.323856e-01
3.106798e+02, 6.960869e-01, -1.246603e-01
4.111698e+02, 6.749148e-01, -1.200236e-01
5.461295e+02, 6.528729e-01, -1.143367e-01
7.237254e+02, 6.346309e-01, -1.099592e-01
9.582557e+02, 6.150599e-01, -1.054581e-01
1.271695e+03, 5.976219e-01, -1.023970e-01
1.686208e+03, 5.803505e-01, -9.959745e-02
2.234103e+03, 5.620996e-01, -9.484557e-02
2.965431e+03, 5.460411e-01, -9.149458e-02
3.923223e+03, 5.276731e-01, -8.787944e-02
5.210048e+03, 5.138158e-01, -8.414956e-02
6.904879e+03, 4.978141e-01, -8.006530e-02
9.156696e+03, 4.841964e-01, -7.734103e-02
1.214596e+04, 4.689363e-01, -7.500038e-02
1.613231e+04, 4.567143e-01, -7.074227e-02
2.131095e+04, 4.444959e-01, -6.601603e-02
2.827860e+04, 4.342772e-01, -6.147298e-02
3.747491e+04, 4.236106e-01, -5.660203e-02
4.976918e+04, 4.131571e-01, -5.435336e-02
6.585677e+04, 4.049661e-01, -5.053237e-02
8.743691e+04, 3.941286e-01, -4.639740e-02
1.157480e+05, 3.868437e-01, -4.346707e-02
1.534472e+05, 3.785065e-01, -4.004104e-02
2.034181e+05, 3.742803e-01, -3.669843e-02
2.696861e+05, 3.653346e-01, -3.224239e-02
3.575525e+05, 3.594786e-01, -3.037670e-02
4.739878e+05, 3.534801e-01, -2.593664e-02
6.285148e+05, 3.483453e-01, -2.335240e-02
