EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0391905
omega, real, im
6.293263e-01, 8.206611e-01, -1.053065e-01
8.324402e-01, 8.101926e-01, -8.841725e-02
1.106767e+00, 8.010459e-01, -7.469913e-02
1.465296e+00, 7.946811e-01, -6.395579e-02
1.947914e+00, 7.874675e-01, -5.604895e-02
2.563042e+00, 7.819014e-01, -5.017883e-02
3.424066e+00, 7.764654e-01, -4.661860e-02
4.530037e+00, 7.711158e-01, -4.356200e-02
5.992113e+00, 7.664182e-01, -4.290004e-02
7.927565e+00, 7.615860e-01, -4.306240e-02
1.057009e+01, 7.562346e-01, -4.509236e-02
1.391364e+01, 7.508312e-01, -4.751386e-02
1.845393e+01, 7.443486e-01, -5.239261e-02
2.454369e+01, 7.377889e-01, -6.359288e-02
3.255131e+01, 7.284351e-01, -6.767264e-02
4.321071e+01, 7.160397e-01, -7.713130e-02
5.721156e+01, 6.964934e-01, -9.171950e-02
7.575201e+01, 6.819371e-01, -9.590638e-02
1.005888e+02, 6.596558e-01, -1.011222e-01
1.333896e+02, 6.373258e-01, -1.068055e-01
1.765735e+02, 6.133599e-01, -1.048640e-01
2.340678e+02, 5.897991e-01, -1.014884e-01
3.106798e+02, 5.697025e-01, -9.654224e-02
4.111698e+02, 5.500960e-01, -9.113359e-02
5.461295e+02, 5.370615e-01, -8.616095e-02
7.237254e+02, 5.215693e-01, -7.913887e-02
9.582557e+02, 5.092531e-01, -7.390163e-02
1.271695e+03, 4.970148e-01, -6.915664e-02
1.686208e+03, 4.857008e-01, -6.822952e-02
2.234103e+03, 4.749606e-01, -6.504657e-02
2.965431e+03, 4.636344e-01, -6.215606e-02
3.923223e+03, 4.529760e-01, -5.898570e-02
5.210048e+03, 4.424619e-01, -5.765748e-02
6.904879e+03, 4.321182e-01, -5.646097e-02
9.156696e+03, 4.251601e-01, -5.151973e-02
1.214596e+04, 4.149133e-01, -5.221407e-02
1.613231e+04, 4.049034e-01, -4.801790e-02
2.131095e+04, 3.974102e-01, -4.795137e-02
2.827860e+04, 3.886217e-01, -4.549043e-02
3.747491e+04, 3.807752e-01, -4.302844e-02
4.976918e+04, 3.732033e-01, -4.073396e-02
6.585677e+04, 3.657354e-01, -3.839658e-02
8.743691e+04, 3.587080e-01, -3.646889e-02
1.157480e+05, 3.528928e-01, -3.448453e-02
1.534472e+05, 3.472610e-01, -3.110210e-02
2.034181e+05, 3.406498e-01, -2.802951e-02
2.696861e+05, 3.348964e-01, -2.723756e-02
3.575525e+05, 3.299555e-01, -2.546281e-02
4.739878e+05, 3.254575e-01, -2.207338e-02
6.285148e+05, 3.189813e-01, -1.848519e-02
