EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.043212
omega, real, im
6.293263e-01, 8.790046e-01, -2.619412e-01
8.324402e-01, 8.626816e-01, -2.161927e-01
1.106767e+00, 8.435724e-01, -1.814447e-01
1.465296e+00, 8.277065e-01, -1.555197e-01
1.947914e+00, 8.158165e-01, -1.350682e-01
2.563042e+00, 8.042694e-01, -1.214421e-01
3.424066e+00, 7.936157e-01, -1.107033e-01
4.530037e+00, 7.824927e-01, -1.062990e-01
5.992113e+00, 7.702031e-01, -1.035660e-01
7.927565e+00, 7.568113e-01, -1.052148e-01
1.057009e+01, 7.418860e-01, -1.087494e-01
1.391364e+01, 7.256577e-01, -1.156582e-01
1.845393e+01, 7.059727e-01, -1.233314e-01
2.454369e+01, 6.829342e-01, -1.312785e-01
3.255131e+01, 6.522046e-01, -1.399971e-01
4.321071e+01, 6.214756e-01, -1.421895e-01
5.721156e+01, 5.882682e-01, -1.478938e-01
7.575201e+01, 5.598205e-01, -1.362957e-01
1.005888e+02, 5.304059e-01, -1.274242e-01
1.333896e+02, 5.089244e-01, -1.159454e-01
1.765735e+02, 4.907537e-01, -1.066182e-01
2.340678e+02, 4.715859e-01, -9.634041e-02
3.106798e+02, 4.573110e-01, -9.053557e-02
4.111698e+02, 4.427640e-01, -8.454751e-02
5.461295e+02, 4.289412e-01, -7.994822e-02
7.237254e+02, 4.181879e-01, -7.707649e-02
9.582557e+02, 4.061804e-01, -7.202073e-02
1.271695e+03, 3.940908e-01, -6.829865e-02
1.686208e+03, 3.822602e-01, -6.666875e-02
2.234103e+03, 3.706310e-01, -6.168654e-02
2.965431e+03, 3.608110e-01, -6.092143e-02
3.923223e+03, 3.478248e-01, -5.919514e-02
5.210048e+03, 3.379269e-01, -5.793926e-02
6.904879e+03, 3.277642e-01, -5.342791e-02
9.156696e+03, 3.179014e-01, -5.350293e-02
1.214596e+04, 3.104927e-01, -4.896755e-02
1.613231e+04, 3.005012e-01, -4.656583e-02
2.131095e+04, 2.929068e-01, -4.604744e-02
2.827860e+04, 2.861719e-01, -4.158396e-02
3.747491e+04, 2.786647e-01, -3.893361e-02
4.976918e+04, 2.713727e-01, -3.804237e-02
6.585677e+04, 2.671653e-01, -3.407234e-02
8.743691e+04, 2.598077e-01, -2.972652e-02
1.157480e+05, 2.542547e-01, -2.845980e-02
1.534472e+05, 2.498065e-01, -2.611942e-02
2.034181e+05, 2.435694e-01, -2.401006e-02
2.696861e+05, 2.382187e-01, -2.120854e-02
3.575525e+05, 2.353186e-01, -1.758178e-02
4.739878e+05, 2.304523e-01, -1.440404e-02
6.285148e+05, 2.246808e-01, -1.167909e-02
