EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0397026
omega, real, im
6.293263e-01, 1.876450e+00, -5.858961e-01
8.324402e-01, 1.834201e+00, -4.981982e-01
1.106767e+00, 1.793583e+00, -4.279366e-01
1.465296e+00, 1.758265e+00, -3.862701e-01
1.947914e+00, 1.718621e+00, -3.578257e-01
2.563042e+00, 1.683123e+00, -3.417706e-01
3.424066e+00, 1.638651e+00, -3.366251e-01
4.530037e+00, 1.595703e+00, -3.387494e-01
5.992113e+00, 1.542892e+00, -3.548075e-01
7.927565e+00, 1.482536e+00, -3.715717e-01
1.057009e+01, 1.405066e+00, -3.911113e-01
1.391364e+01, 1.321919e+00, -3.979079e-01
1.845393e+01, 1.229916e+00, -3.966322e-01
2.454369e+01, 1.143630e+00, -3.755966e-01
3.255131e+01, 1.063123e+00, -3.410561e-01
4.321071e+01, 1.004244e+00, -2.999802e-01
5.721156e+01, 9.599292e-01, -2.637576e-01
7.575201e+01, 9.173437e-01, -2.378789e-01
1.005888e+02, 8.883254e-01, -2.153293e-01
1.333896e+02, 8.596079e-01, -1.995495e-01
1.765735e+02, 8.319302e-01, -1.895859e-01
2.340678e+02, 8.029843e-01, -1.828093e-01
3.106798e+02, 7.712230e-01, -1.754967e-01
4.111698e+02, 7.408864e-01, -1.684681e-01
5.461295e+02, 7.095972e-01, -1.612619e-01
7.237254e+02, 6.822658e-01, -1.516792e-01
9.582557e+02, 6.557502e-01, -1.416872e-01
1.271695e+03, 6.317526e-01, -1.330902e-01
1.686208e+03, 6.084584e-01, -1.259313e-01
2.234103e+03, 5.881083e-01, -1.166765e-01
2.965431e+03, 5.680358e-01, -1.085734e-01
3.923223e+03, 5.513770e-01, -1.012391e-01
5.210048e+03, 5.343227e-01, -9.441187e-02
6.904879e+03, 5.170926e-01, -8.893965e-02
9.156696e+03, 5.032018e-01, -8.190851e-02
1.214596e+04, 4.905398e-01, -7.697618e-02
1.613231e+04, 4.771769e-01, -7.255255e-02
2.131095e+04, 4.659450e-01, -6.791722e-02
2.827860e+04, 4.546143e-01, -6.366049e-02
3.747491e+04, 4.445187e-01, -5.948082e-02
4.976918e+04, 4.339045e-01, -5.532084e-02
6.585677e+04, 4.239309e-01, -5.145401e-02
8.743691e+04, 4.159397e-01, -4.873566e-02
1.157480e+05, 4.075526e-01, -4.442225e-02
1.534472e+05, 4.015841e-01, -4.171384e-02
2.034181e+05, 3.935278e-01, -3.909308e-02
2.696861e+05, 3.863797e-01, -3.463832e-02
3.575525e+05, 3.797993e-01, -3.153851e-02
4.739878e+05, 3.733342e-01, -2.788362e-02
6.285148e+05, 3.664324e-01, -2.429062e-02
