EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0395819
omega, real, im
6.293263e-01, 1.099317e+00, -2.336149e-01
8.324402e-01, 1.079726e+00, -1.968887e-01
1.106767e+00, 1.062475e+00, -1.660275e-01
1.465296e+00, 1.047623e+00, -1.460090e-01
1.947914e+00, 1.032522e+00, -1.285392e-01
2.563042e+00, 1.021749e+00, -1.172650e-01
3.424066e+00, 1.007692e+00, -1.100587e-01
4.530037e+00, 9.960161e-01, -1.066319e-01
5.992113e+00, 9.828883e-01, -1.078753e-01
7.927565e+00, 9.701263e-01, -1.124106e-01
1.057009e+01, 9.543340e-01, -1.187677e-01
1.391364e+01, 9.350706e-01, -1.292166e-01
1.845393e+01, 9.106849e-01, -1.417132e-01
2.454369e+01, 8.824171e-01, -1.504741e-01
3.255131e+01, 8.442196e-01, -1.670993e-01
4.321071e+01, 8.088742e-01, -1.688855e-01
5.721156e+01, 7.848884e-01, -1.666613e-01
7.575201e+01, 7.337129e-01, -1.558414e-01
1.005888e+02, 7.037839e-01, -1.472756e-01
1.333896e+02, 6.761544e-01, -1.325759e-01
1.765735e+02, 6.545389e-01, -1.263082e-01
2.340678e+02, 6.413441e-01, -1.151936e-01
3.106798e+02, 6.215645e-01, -1.053550e-01
4.111698e+02, 6.058738e-01, -9.877114e-02
5.461295e+02, 5.879426e-01, -8.906178e-02
7.237254e+02, 5.718082e-01, -8.590015e-02
9.582557e+02, 5.572129e-01, -7.948668e-02
1.271695e+03, 5.473589e-01, -7.868883e-02
1.686208e+03, 5.295569e-01, -7.514860e-02
2.234103e+03, 5.204780e-01, -7.119977e-02
2.965431e+03, 5.064190e-01, -6.637301e-02
3.923223e+03, 4.941621e-01, -6.635555e-02
5.210048e+03, 4.810551e-01, -6.488871e-02
6.904879e+03, 4.709763e-01, -5.810240e-02
9.156696e+03, 4.634870e-01, -5.475278e-02
1.214596e+04, 4.512684e-01, -4.856738e-02
1.613231e+04, 4.406354e-01, -4.879558e-02
2.131095e+04, 4.355016e-01, -4.832418e-02
2.827860e+04, 4.293036e-01, -4.726561e-02
3.747491e+04, 4.175402e-01, -4.510541e-02
4.976918e+04, 4.098483e-01, -4.148089e-02
6.585677e+04, 4.087659e-01, -3.930560e-02
8.743691e+04, 3.935590e-01, -3.780127e-02
1.157480e+05, 3.916383e-01, -3.106561e-02
1.534472e+05, 3.818346e-01, -2.747581e-02
2.034181e+05, 3.820688e-01, -2.977926e-02
2.696861e+05, 3.759085e-01, -2.850387e-02
3.575525e+05, 3.670616e-01, -2.475466e-02
4.739878e+05, 3.630075e-01, -2.003250e-02
6.285148e+05, 3.591038e-01, -1.770517e-02
