EISF, 1.1.0
"Unkown"
File origin
CoinCellHell mesurement file
labelsNames
"cap_estimate"
labels
0.0386376
omega, real, im
6.293263e-01, 1.630821e+00, -4.310883e-01
8.324402e-01, 1.600702e+00, -4.137477e-01
1.106767e+00, 1.524190e+00, -3.828650e-01
1.465296e+00, 1.464420e+00, -3.337517e-01
1.947914e+00, 1.437735e+00, -2.955846e-01
2.563042e+00, 1.417138e+00, -2.934957e-01
3.424066e+00, 1.368783e+00, -3.032728e-01
4.530037e+00, 1.315745e+00, -3.049139e-01
5.992113e+00, 1.263464e+00, -3.075188e-01
7.927565e+00, 1.214221e+00, -3.154680e-01
1.057009e+01, 1.148790e+00, -3.275084e-01
1.391364e+01, 1.080935e+00, -3.295756e-01
1.845393e+01, 1.006316e+00, -3.251425e-01
2.454369e+01, 9.399890e-01, -3.070897e-01
3.255131e+01, 8.723388e-01, -2.839201e-01
4.321071e+01, 8.207767e-01, -2.530003e-01
5.721156e+01, 7.778188e-01, -2.227040e-01
7.575201e+01, 7.442207e-01, -1.927642e-01
1.005888e+02, 7.204429e-01, -1.684217e-01
1.333896e+02, 6.992800e-01, -1.494436e-01
1.765735e+02, 6.799387e-01, -1.353761e-01
2.340678e+02, 6.620331e-01, -1.263124e-01
3.106798e+02, 6.439523e-01, -1.186988e-01
4.111698e+02, 6.266304e-01, -1.129762e-01
5.461295e+02, 6.074459e-01, -1.078781e-01
7.237254e+02, 5.905118e-01, -1.015514e-01
9.582557e+02, 5.713432e-01, -9.795919e-02
1.271695e+03, 5.570987e-01, -9.365851e-02
1.686208e+03, 5.396799e-01, -8.872196e-02
2.234103e+03, 5.252324e-01, -8.488943e-02
2.965431e+03, 5.092984e-01, -8.126730e-02
3.923223e+03, 4.948300e-01, -7.675718e-02
5.210048e+03, 4.819874e-01, -7.229422e-02
6.904879e+03, 4.696727e-01, -6.837940e-02
9.156696e+03, 4.582752e-01, -6.476147e-02
1.214596e+04, 4.476669e-01, -6.055607e-02
1.613231e+04, 4.366536e-01, -5.758650e-02
2.131095e+04, 4.274185e-01, -5.547184e-02
2.827860e+04, 4.181192e-01, -5.101192e-02
3.747491e+04, 4.088452e-01, -4.860940e-02
4.976918e+04, 4.021826e-01, -4.691010e-02
6.585677e+04, 3.938135e-01, -4.312391e-02
8.743691e+04, 3.859407e-01, -4.233446e-02
1.157480e+05, 3.788224e-01, -3.852928e-02
1.534472e+05, 3.723020e-01, -3.608402e-02
2.034181e+05, 3.640894e-01, -3.276204e-02
2.696861e+05, 3.589852e-01, -3.229437e-02
3.575525e+05, 3.515939e-01, -2.871694e-02
4.739878e+05, 3.458307e-01, -2.488660e-02
6.285148e+05, 3.389347e-01, -2.121207e-02
